seed	condition_id	family_id	estimated_copy_number	log_sampling_variance	sampling_interval_low	sampling_interval_high	minimum_effective_reads	positive_reads_by_k	fit_status	interval_status	warning	coverage	error_model	unit_substitution_rate	array_scope	period	truth_copies	truth_covered	relative_interval_width	signed_relative_error
6301	condition_005	f038	25.569190424856355	NA	NA	NA	8.327754483284801	90,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	20.0	NA	NA	0.27845952124281775
6301	condition_005	f039	2.2137346663461037	NA	NA	NA	1.0351539676177883	11,2,2,2	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	20.0	NA	NA	-0.8893132666826948
6301	condition_005	f040	5.852250745667057	NA	NA	NA	1.8010567277596097	28,3,3,3	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	20.0	NA	NA	-0.7073874627166472
6301	condition_005	f041	23.278917907075673	NA	NA	NA	7.831290876284426	20,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	20.0	NA	NA	0.16394589535378365
6301	condition_005	f042	19.91954338150264	NA	NA	NA	6.9023974839215825	28,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	20.0	NA	NA	-0.004022830924868081
6301	condition_005	f043	57.618629829761346	NA	NA	NA	10.621704036571174	64,13,13,13	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	80.0	NA	NA	-0.2797671271279832
6301	condition_005	f044	62.01672220655483	NA	NA	NA	9.983265566539238	70,13,13,13	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	80.0	NA	NA	-0.22479097241806462
6301	condition_005	f045	69.17041566247497	NA	NA	NA	12.701304842135983	34,15,15,15	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	80.0	NA	NA	-0.13536980421906292
6301	condition_005	f046	70.09603124286005	NA	NA	NA	14.478203682851904	63,19,19,19	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	80.0	NA	NA	-0.12379960946424937
6301	condition_005	f047	83.76947778766342	NA	NA	NA	15.116715077234021	27,19,19,19	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	80.0	NA	NA	0.047118472345792736
6301	condition_005	f048	117.80566839089326	NA	NA	NA	19.0330176596715	28,24,24,24	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	80.0	NA	NA	0.47257085488616574
6301	condition_005	f049	258.4654396793978	0.024640085826259258	190.01505206719426	351.57416626678946	40.13316544103247	81,45,45,45	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	200.0	True	0.807795570997976	0.2923271983969889
6301	condition_005	f050	232.33399924089866	0.026961802085203247	168.40115065297562	320.53870768677024	36.54593711230271	75,45,45,45	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	200.0	True	0.7606877851689731	0.16166999620449332
6301	condition_005	f051	176.51486202262765	0.034634923518409605	122.5656440572734	254.2106864816683	28.636627566119902	53,33,33,33	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	200.0	True	0.6582252121219745	-0.11742568988686174
6301	condition_005	f052	231.96320806167722	0.026696325116675048	168.3996561072273	319.519238566638	36.96118818551513	78,41,41,41	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	200.0	True	0.7555979122970536	0.15981604030838611
6301	condition_005	f053	187.05685084716887	0.03466091280498645	129.86785553788627	269.4297623067496	28.588514891502808	32,32,32,32	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.0	factorial	421	200.0	True	0.6978095338443165	-0.06471574576415563
6301	condition_005	f054	199.75614435148216	0.031477837102711355	141.08473126271977	282.8266166653147	31.439294343194966	60,34,34,34	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.02	factorial	421	200.0	True	0.7087094270129747	-0.0012192782425891834
6301	condition_005	megabase_171	5570.48032439297	0.002701568350277798	5030.950809174264	6167.870094826517	334.52413636963973	355,349,349,349	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_low_indel	0.01	megabase	171	6000.0	True	0.18948654760870887	-0.07158661260117166
6301	condition_006	f001	20.770342402874963	NA	NA	NA	4.900092451457904	15,5,5,5	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	20.0	NA	NA	0.038517120143748154
6301	condition_006	f002	29.325814979771213	NA	NA	NA	7.0188807732999665	20,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	20.0	NA	NA	0.46629074898856065
6301	condition_006	f003	37.9261445421659	NA	NA	NA	9.309371783544504	11,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	20.0	NA	NA	0.896307227108295
6301	condition_006	f004	4.356592494789596	NA	NA	NA	1.0	4,1,1,1	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	20.0	NA	NA	-0.7821703752605202
6301	condition_006	f005	23.346447462165955	NA	NA	NA	5.9303093904937	6,6,6,6	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	20.0	NA	NA	0.16732237310829773
6301	condition_006	f006	17.16646842612661	NA	NA	NA	4.07274759425347	8,5,5,5	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	20.0	NA	NA	-0.1416765786936695
6301	condition_006	f007	80.06651347540853	NA	NA	NA	5.239325297888706	11,6,6,6	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	80.0	NA	NA	0.0008314184426065907
6301	condition_006	f008	103.37879289640371	NA	NA	NA	6.8300240840063005	19,7,7,7	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	80.0	NA	NA	0.29223491120504635
6301	condition_006	f009	66.8711762234312	NA	NA	NA	4.712772348168758	6,5,5,5	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	80.0	NA	NA	-0.16411029720710993
6301	condition_006	f010	102.38033548808815	NA	NA	NA	6.658913923134688	9,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	80.0	NA	NA	0.2797541936011019
6301	condition_006	f011	32.42759015276165	NA	NA	NA	3.710859117158562	10,4,4,4	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	80.0	NA	NA	-0.5946551230904793
6301	condition_006	f012	105.30102486156375	NA	NA	NA	7.11769252476978	12,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	80.0	NA	NA	0.3162628107695468
6301	condition_006	f013	129.32642700183075	NA	NA	NA	5.996859394213778	16,7,7,7	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	200.0	NA	NA	-0.35336786499084627
6301	condition_006	f014	145.0288894429378	NA	NA	NA	5.757651905032754	12,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	200.0	NA	NA	-0.27485555278531093
6301	condition_006	f015	144.14434242985723	NA	NA	NA	5.210342208084003	12,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	200.0	NA	NA	-0.27927828785071385
6301	condition_006	f016	256.31064538416723	NA	NA	NA	8.759088767977849	22,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	200.0	NA	NA	0.2815532269208362
6301	condition_006	f017	172.52170372121898	NA	NA	NA	6.262432576763993	8,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	61	200.0	NA	NA	-0.13739148139390508
6301	condition_006	f018	179.56017233038682	NA	NA	NA	6.308094312643315	16,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	61	200.0	NA	NA	-0.1021991383480659
6301	condition_006	f019	14.858871769295359	NA	NA	NA	3.84120969055928	15,5,5,5	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	20.0	NA	NA	-0.25705641153523207
6301	condition_006	f020	28.94293031993246	NA	NA	NA	7.806574364911394	28,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	20.0	NA	NA	0.4471465159966231
6301	condition_006	f021	13.031283381858755	NA	NA	NA	4.34901645167573	16,5,5,5	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	20.0	NA	NA	-0.34843583090706226
6301	condition_006	f022	31.86527920350331	NA	NA	NA	8.128318798567902	29,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	20.0	NA	NA	0.5932639601751655
6301	condition_006	f023	38.21439995832483	NA	NA	NA	9.655582499010563	14,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	20.0	NA	NA	0.9107199979162417
6301	condition_006	f024	20.995043500561245	NA	NA	NA	5.607202520351627	13,6,6,6	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	20.0	NA	NA	0.04975217502806224
6301	condition_006	f025	103.06699163522416	NA	NA	NA	9.514687894229292	30,14,14,14	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	80.0	NA	NA	0.28833739544030196
6301	condition_006	f026	68.77484313337831	NA	NA	NA	5.28592565597261	12,6,6,6	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	80.0	NA	NA	-0.1403144608327711
6301	condition_006	f027	75.2457399816374	NA	NA	NA	6.521130215245162	20,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	80.0	NA	NA	-0.059428250229532506
6301	condition_006	f028	57.42601376458191	NA	NA	NA	6.291750338072737	152,7,7,7	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	80.0	NA	NA	-0.28217482794272614
6301	condition_006	f029	62.98221960364938	NA	NA	NA	6.75575869117676	11,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	80.0	NA	NA	-0.2127222549543827
6301	condition_006	f030	52.05582580649864	NA	NA	NA	4.808671213031822	18,6,6,6	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	80.0	NA	NA	-0.349302177418767
6301	condition_006	f031	211.7943344847585	NA	NA	NA	14.966120314641138	64,19,19,19	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	200.0	NA	NA	0.05897167242379254
6301	condition_006	f032	241.91355055055467	NA	NA	NA	16.02459375258784	29,18,18,18	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	200.0	NA	NA	0.20956775275277337
6301	condition_006	f033	277.9761959886242	NA	NA	NA	18.507257805747766	34,21,21,21	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	200.0	NA	NA	0.38988097994312115
6301	condition_006	f034	175.55351454680226	NA	NA	NA	13.034691551307313	32,15,15,15	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	200.0	NA	NA	-0.1222324272659887
6301	condition_006	f035	266.7116168763804	NA	NA	NA	18.399292133714443	35,23,23,23	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	171	200.0	NA	NA	0.33355808438190193
6301	condition_006	f036	274.0542792694222	NA	NA	NA	17.598009691593177	26,22,22,22	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	171	200.0	NA	NA	0.3702713963471109
6301	condition_006	f037	30.20196210538047	NA	NA	NA	8.303304162000742	38,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	20.0	NA	NA	0.5100981052690235
6301	condition_006	f038	25.56019189555403	NA	NA	NA	8.386574410998564	84,10,10,10	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	20.0	NA	NA	0.27800959477770154
6301	condition_006	f039	2.266831716239007	NA	NA	NA	1.06387333802718	13,2,2,2	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	20.0	NA	NA	-0.8866584141880496
6301	condition_006	f040	5.730758034708945	NA	NA	NA	1.8000847608562773	28,3,3,3	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	20.0	NA	NA	-0.7134620982645528
6301	condition_006	f041	23.591827258454487	NA	NA	NA	7.829344418074649	21,9,9,9	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	20.0	NA	NA	0.17959136292272432
6301	condition_006	f042	20.209286323444697	NA	NA	NA	6.952555472600212	33,8,8,8	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	20.0	NA	NA	0.010464316172234867
6301	condition_006	f043	58.09462799750354	NA	NA	NA	10.499420552005407	74,13,13,13	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	80.0	NA	NA	-0.27381715003120577
6301	condition_006	f044	62.25080151505229	NA	NA	NA	10.014714246039318	74,13,13,13	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	80.0	NA	NA	-0.2218649810618464
6301	condition_006	f045	70.15093803431976	NA	NA	NA	12.544542571297274	33,15,15,15	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	80.0	NA	NA	-0.12311327457100293
6301	condition_006	f046	71.37153517331089	NA	NA	NA	14.407859374133341	60,19,19,19	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	80.0	NA	NA	-0.10785581033361388
6301	condition_006	f047	84.6878445704362	NA	NA	NA	15.149807190732302	27,19,19,19	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	80.0	NA	NA	0.05859805713045248
6301	condition_006	f048	119.16630664599988	NA	NA	NA	18.959803687022124	33,24,24,24	experimental_log_linear_extrapolation	insufficient_effective_reads	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	80.0	NA	NA	0.4895788330749985
6301	condition_006	f049	261.6147614053835	0.024643766431530247	192.3259077246416	355.8661658999497	39.881867836065965	80,45,45,45	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	200.0	True	0.8177012908765404	0.30807380702691745
6301	condition_006	f050	235.33842301217462	0.026968222030963072	170.57229240543631	324.6961893096542	36.35149354955655	80,45,45,45	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	200.0	True	0.7706194845210894	0.17669211506087307
6301	condition_006	f051	177.945618549475	0.03466412822996275	123.54011444763891	256.3106186401985	28.62721339602751	53,33,33,33	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	200.0	True	0.663852520962798	-0.11027190725262499
6301	condition_006	f052	233.67297775984125	0.026741175450659314	169.59529866213705	321.96093267850506	36.86670887433605	66,41,41,41	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.02	factorial	421	200.0	True	0.76182817008184	0.16836488879920622
6301	condition_006	f053	188.63108152745707	0.03465631540241965	130.96396515468103	271.69065075414267	28.5827758417512	37,32,32,32	experimental_log_linear_extrapolation	approximate_95pct_joint_read_log_normal	experimental_joint_read_delta_method;k_values_are_correlated_not_replicates;requires_independent_reads;model_bias_not_calibrated;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed	5	iid_high_indel	0.0	factorial	421	200.0	True	0.7036334279973082	-0.05684459236271465
