seed	unit_substitution_rate	array_fragments	fragment_gap_bp	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5402	0.01	3	500	5	0.01	5000	1	f1	1.0	False	0.741	consistent	False	TN
5402	0.01	3	500	5	0.01	5000	1	f2	1.0	False	0.9115	consistent	False	TN
5402	0.01	3	500	5	0.01	5000	1	f3	1.0	False	1.5455	possible_overexpansion	False	TN
5402	0.01	3	500	5	0.01	5000	0.75	f1	0.75	False	1.0723	consistent	False	TN
5402	0.01	3	500	5	0.01	5000	0.75	f2	0.75	False	0.6849	consistent	False	TN
5402	0.01	3	500	5	0.01	5000	0.75	f3	0.75	False	1.1595	consistent	False	TN
5402	0.01	3	500	5	0.01	5000	0.5	f1	0.5	True	0.4442	possible_collapse	True	TP
5402	0.01	3	500	5	0.01	5000	0.5	f2	0.5	True	0.2394	possible_collapse	True	TP
5402	0.01	3	500	5	0.01	5000	0.5	f3	0.5	True	0.6472	consistent	False	FN
5402	0.01	3	500	5	0.01	5000	0.25	f1	0.25	True	0.3095	possible_collapse	True	TP
5402	0.01	3	500	5	0.01	5000	0.25	f2	0.25	True	0.3426	possible_collapse	True	TP
5402	0.01	3	500	5	0.01	5000	0.25	f3	0.25	True	0.2552	possible_collapse	True	TP
5402	0.01	3	500	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0	5000	1	f1	1.0	False	0.3981	possible_collapse	True	FP
5402	0.01	3	500	20	0	5000	1	f2	1.0	False	0.8717	consistent	False	TN
5402	0.01	3	500	20	0	5000	1	f3	1.0	False	1.259	consistent	False	TN
5402	0.01	3	500	20	0	5000	0.75	f1	0.75	False	0.5762	possible_collapse	True	FP
5402	0.01	3	500	20	0	5000	0.75	f2	0.75	False	0.655	consistent	False	TN
5402	0.01	3	500	20	0	5000	0.75	f3	0.75	False	0.9445	consistent	False	TN
5402	0.01	3	500	20	0	5000	0.5	f1	0.5	True	0.2387	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0.5	f2	0.5	True	0.229	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0.5	f3	0.5	True	0.5272	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0.25	f1	0.25	True	0.1663	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0.25	f2	0.25	True	0.3277	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0.25	f3	0.25	True	0.2079	possible_collapse	True	TP
5402	0.01	3	500	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.001	5000	1	f1	1.0	False	0.4066	possible_collapse	True	FP
5402	0.01	3	500	20	0.001	5000	1	f2	1.0	False	0.8908	consistent	False	TN
5402	0.01	3	500	20	0.001	5000	1	f3	1.0	False	1.2854	consistent	False	TN
5402	0.01	3	500	20	0.001	5000	0.75	f1	0.75	False	0.5885	possible_collapse	True	FP
5402	0.01	3	500	20	0.001	5000	0.75	f2	0.75	False	0.6693	consistent	False	TN
5402	0.01	3	500	20	0.001	5000	0.75	f3	0.75	False	0.9643	consistent	False	TN
5402	0.01	3	500	20	0.001	5000	0.5	f1	0.5	True	0.2438	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0.5	f2	0.5	True	0.234	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0.5	f3	0.5	True	0.5382	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0.25	f1	0.25	True	0.1698	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0.25	f2	0.25	True	0.3348	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0.25	f3	0.25	True	0.2122	possible_collapse	True	TP
5402	0.01	3	500	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.01	5000	1	f1	1.0	False	0.5014	possible_collapse	True	FP
5402	0.01	3	500	20	0.01	5000	1	f2	1.0	False	1.0812	consistent	False	TN
5402	0.01	3	500	20	0.01	5000	1	f3	1.0	False	1.5509	possible_overexpansion	False	TN
5402	0.01	3	500	20	0.01	5000	0.75	f1	0.75	False	0.7256	consistent	False	TN
5402	0.01	3	500	20	0.01	5000	0.75	f2	0.75	False	0.8123	consistent	False	TN
5402	0.01	3	500	20	0.01	5000	0.75	f3	0.75	False	1.1635	consistent	False	TN
5402	0.01	3	500	20	0.01	5000	0.5	f1	0.5	True	0.3006	possible_collapse	True	TP
5402	0.01	3	500	20	0.01	5000	0.5	f2	0.5	True	0.284	possible_collapse	True	TP
5402	0.01	3	500	20	0.01	5000	0.5	f3	0.5	True	0.6494	consistent	False	FN
5402	0.01	3	500	20	0.01	5000	0.25	f1	0.25	True	0.2094	possible_collapse	True	TP
5402	0.01	3	500	20	0.01	5000	0.25	f2	0.25	True	0.4064	possible_collapse	True	TP
5402	0.01	3	500	20	0.01	5000	0.25	f3	0.25	True	0.2561	possible_collapse	True	TP
5402	0.01	3	500	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.001	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.001	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.01	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	1	500	1	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	1	0.01	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	1	500	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	5	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	1	500	20	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	1	500	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.001	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.001	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.01	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.03	3	500	1	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	1	0.01	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	0.25	f1	0.25	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.03	3	500	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	5	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.03	3	500	20	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.03	3	500	20	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
