seed	unit_substitution_rate	array_fragments	fragment_gap_bp	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
5402	0.03	1	500	5	0	5000	f3	200	107.454	-0.46273000000000003	0.46273000000000003	99.2498	117.459	False	0.09104600000000004	204.69473400255436	0.023473670012771775	-0.4862036700127718	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.001	5000	f1	20	7.0035	-0.6498250000000001	0.6498250000000001	5.8029	7.6038	False	0.09004499999999997	13.462499382156686	-0.3268750308921657	-0.3229499691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.001	5000	f2	80	46.4233	-0.41970875	0.41970875	37.6189	50.6254	False	0.16258125000000004	88.30166034852626	0.10377075435657819	-0.5234795043565782	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.001	5000	f3	200	105.453	-0.47273499999999996	0.47273499999999996	97.2488	115.8582	False	0.09304699999999996	204.69473400255436	0.023473670012771775	-0.49620867001277175	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.01	5000	f1	20	5.4027	-0.729865	0.729865	4.6023	6.8034	False	0.11005500000000001	13.462499382156686	-0.3268750308921657	-0.40298996910783436	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.01	5000	f2	80	38.8195	-0.51475625	0.51475625	30.8155	43.2217	False	0.15507749999999998	88.30166034852626	0.10377075435657819	-0.6185270043565783	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0.01	5000	f3	200	87.0437	-0.5647815	0.5647815	80.2403	95.8481	False	0.07803899999999998	204.69473400255436	0.023473670012771775	-0.5882551700127717	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0	5000	f1	20	11.7559	-0.412205	0.412205	10.3552	13.857	False	0.17508999999999997	23.328930307274078	0.1664465153637039	-0.5786515153637038	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0	5000	f2	80	39.1196	-0.511005	0.511005	31.1657	42.9216	False	0.14694874999999996	73.32776528843046	-0.08340293389461931	-0.4276020661053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0	5000	f3	200	103.1518	-0.48424100000000003	0.48424100000000003	97.2488	110.5555	False	0.06653349999999997	197.68432459208157	-0.011578377039592169	-0.47266262296040784	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.001	5000	f1	20	11.5558	-0.42221000000000003	0.42221000000000003	10.2552	13.5568	False	0.16508000000000003	23.328930307274078	0.1664465153637039	-0.5886565153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.001	5000	f2	80	38.3693	-0.5203837499999999	0.5203837499999999	30.2652	41.9711	False	0.14632375	73.32776528843046	-0.08340293389461931	-0.43698081610538064	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.001	5000	f3	200	101.1008	-0.494496	0.494496	95.1478	108.4044	False	0.06628299999999995	197.68432459208157	-0.011578377039592169	-0.4829176229604078	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.01	5000	f1	20	9.7549	-0.512255	0.512255	8.3542	11.4057	False	0.15257499999999996	23.328930307274078	0.1664465153637039	-0.6787015153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.01	5000	f2	80	31.816	-0.6023	0.6023	25.5128	35.1176	False	0.12006000000000006	73.32776528843046	-0.08340293389461931	-0.5188970661053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	20	0.01	5000	f3	200	83.8421	-0.5807895	0.5807895	78.8896	89.545	False	0.053277	197.68432459208157	-0.011578377039592169	-0.5692111229604078	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0	5000	f2	80	19.1995	-0.76000625	0.76000625	14.147	23.2415	False	0.11368124999999998	36.28345029239766	-0.5464568713450293	-0.21354937865497076	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0	5000	f3	200	101.05	-0.49475	0.49475	90.945	114.1865	False	0.1162075	192.83508313539195	-0.035824584323040226	-0.45892541567695977	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.001	5000	f2	80	19.1995	-0.76000625	0.76000625	13.1365	23.2415	False	0.1263125	36.28345029239766	-0.5464568713450293	-0.21354937865497076	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.001	5000	f3	200	99.029	-0.504855	0.504855	88.924	111.155	False	0.11115499999999998	192.83508313539195	-0.035824584323040226	-0.4690304156769598	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.01	5000	f2	80	16.168	-0.7979	0.7979	11.1155	19.1995	False	0.10105	36.28345029239766	-0.5464568713450293	-0.25144312865497076	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	1	0.01	5000	f3	200	82.861	-0.585695	0.585695	73.7665	93.9765	False	0.10105000000000004	192.83508313539195	-0.035824584323040226	-0.5498704156769597	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0	5000	f1	20	8.8044	-0.55978	0.55978	6.4032	10.005	False	0.18009000000000003	16.624619379970785	-0.16876903100146076	-0.39101096899853927	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0	5000	f2	80	45.8227	-0.42721625	0.42721625	36.6181	51.6255	False	0.18759250000000005	87.43975681778704	0.09299696022233803	-0.520213210222338	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0	5000	f3	200	103.2511	-0.4837445	0.4837445	94.4467	113.0559	False	0.09304599999999993	196.78383034265423	-0.016080848286728865	-0.4676636517132712	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.001	5000	f1	20	8.4042	-0.57979	0.57979	6.2031	9.8049	False	0.18009	16.624619379970785	-0.16876903100146076	-0.41102096899853924	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.001	5000	f2	80	45.0223	-0.43722125	0.43722125	36.2179	50.425	False	0.17758874999999996	87.43975681778704	0.09299696022233803	-0.5302182102223381	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.001	5000	f3	200	101.2501	-0.4937495	0.4937495	92.4457	110.6548	False	0.09104549999999996	196.78383034265423	-0.016080848286728865	-0.4776686517132711	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.01	5000	f1	20	7.0035	-0.6498250000000001	0.6498250000000001	5.4027	8.2041	False	0.14007	16.624619379970785	-0.16876903100146076	-0.4810559689985393	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.01	5000	f2	80	37.4185	-0.53226875	0.53226875	30.215	42.421	False	0.152575	87.43975681778704	0.09299696022233803	-0.625265710222338	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	5	0.01	5000	f3	200	84.4418	-0.5777909999999999	0.5777909999999999	77.0381	92.0455	False	0.07503700000000002	196.78383034265423	-0.016080848286728865	-0.5617101517132711	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0	5000	f1	20	11.5057	-0.42471500000000006	0.42471500000000006	9.0045	13.2065	False	0.2101	22.617748742087322	0.1308874371043661	-0.5556024371043662	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0	5000	f2	80	38.7692	-0.515385	0.515385	30.9653	43.2714	False	0.15382625	73.55686410746337	-0.08053919865670789	-0.43484580134329215	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0	5000	f3	200	102.1005	-0.48949750000000003	0.48949750000000003	95.4472	110.0545	False	0.07303650000000005	196.5088724395005	-0.017455637802497533	-0.4720418621975025	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.001	5000	f1	20	11.1555	-0.442225	0.442225	8.8544	12.9564	False	0.2051	22.617748742087322	0.1308874371043661	-0.5731124371043661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.001	5000	f2	80	38.0188	-0.524765	0.524765	30.415	42.371	False	0.14945000000000003	73.55686410746337	-0.08053919865670789	-0.44422580134329215	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.001	5000	f3	200	100.0495	-0.49975250000000004	0.49975250000000004	93.5463	107.9534	False	0.0720355	196.5088724395005	-0.017455637802497533	-0.4822968621975025	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.01	5000	f1	20	9.3046	-0.53477	0.53477	7.1535	10.6052	False	0.172585	22.617748742087322	0.1308874371043661	-0.6656574371043661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.01	5000	f2	80	31.4155	-0.6073062499999999	0.6073062499999999	24.8123	35.0674	False	0.12818875	73.55686410746337	-0.08053919865670789	-0.526767051343292	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	3	500	20	0.01	5000	f3	200	82.841	-0.5857950000000001	0.5857950000000001	77.0381	89.5943	False	0.06278100000000002	196.5088724395005	-0.017455637802497533	-0.5683393621975025	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0	5000	f2	80	12.9415	-0.83823125	0.83823125	8.9595	15.928	False	0.08710625000000001	37.69510233918129	-0.5288112207602339	-0.30942002923976614	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0	5000	f3	200	74.6625	-0.6266875000000001	0.6266875000000001	63.712	85.613	False	0.10950499999999998	221.6512672209026	0.10825633610451306	-0.7349438361045131	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.001	5000	f2	80	12.9415	-0.83823125	0.83823125	8.9595	14.9325	False	0.07466249999999999	37.69510233918129	-0.5288112207602339	-0.30942002923976614	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.001	5000	f3	200	73.667	-0.631665	0.631665	60.7255	84.6175	False	0.11946000000000005	221.6512672209026	0.10825633610451306	-0.739921336104513	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.01	5000	f2	80	10.9505	-0.8631187499999999	0.8631187499999999	7.964	13.937	False	0.07466249999999999	37.69510233918129	-0.5288112207602339	-0.33430752923976614	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	1	0.01	5000	f3	200	62.7165	-0.6864175	0.6864175	52.7615	71.676	False	0.09457250000000002	221.6512672209026	0.10825633610451306	-0.794673836104513	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0	5000	f1	20	4.4022	-0.77989	0.77989	3.0015	6.003	False	0.15007500000000001	13.462499382156686	-0.3268750308921657	-0.4530149691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0	5000	f2	80	28.4143	-0.64482125	0.64482125	22.6114	33.2167	False	0.13256625000000005	88.30166034852626	0.10377075435657819	-0.7485920043565782	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0	5000	f3	200	70.8356	-0.645822	0.645822	62.2313	77.639	False	0.0770385	204.69473400255436	0.023473670012771775	-0.6692956700127718	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.001	5000	f1	20	4.2021	-0.789895	0.789895	2.8014	6.003	False	0.16008	13.462499382156686	-0.3268750308921657	-0.46301996910783433	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.001	5000	f2	80	27.2137	-0.65982875	0.65982875	22.0111	32.2162	False	0.12756375000000003	88.30166034852626	0.10377075435657819	-0.7635995043565782	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.001	5000	f3	200	69.8351	-0.6508244999999999	0.6508244999999999	60.8306	76.4384	False	0.07803900000000003	204.69473400255436	0.023473670012771775	-0.6742981700127717	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.01	5000	f1	20	3.8019	-0.809905	0.809905	2.2011	4.8024	False	0.130065	13.462499382156686	-0.3268750308921657	-0.4830299691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.01	5000	f2	80	22.8115	-0.7148562500000001	0.7148562500000001	18.6093	27.814	False	0.11505874999999999	88.30166034852626	0.10377075435657819	-0.8186270043565782	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	5	0.01	5000	f3	200	58.4293	-0.7078534999999999	0.7078534999999999	50.8255	64.0322	False	0.06603350000000002	204.69473400255436	0.023473670012771775	-0.7313271700127717	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0	5000	f1	20	7.904	-0.6048	0.6048	5.6528	10.3052	False	0.23261999999999997	23.328930307274078	0.1664465153637039	-0.7712465153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0	5000	f2	80	23.1616	-0.71048	0.71048	17.8089	27.1636	False	0.11693374999999998	73.32776528843046	-0.08340293389461931	-0.6270770661053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0	5000	f3	200	67.4839	-0.6625805	0.6625805	60.8806	74.3874	False	0.067534	197.68432459208157	-0.011578377039592169	-0.6510021229604078	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.001	5000	f1	20	7.7539	-0.612305	0.612305	5.4527	10.2051	False	0.23762	23.328930307274078	0.1664465153637039	-0.7787515153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.001	5000	f2	80	22.6114	-0.7173575	0.7173575	17.7089	26.5633	False	0.11068000000000003	73.32776528843046	-0.08340293389461931	-0.6339545661053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.001	5000	f3	200	66.2333	-0.6688335000000001	0.6688335000000001	59.73	73.0367	False	0.0665335	197.68432459208157	-0.011578377039592169	-0.6572551229604079	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.01	5000	f1	20	6.3532	-0.68234	0.68234	4.5523	8.3042	False	0.187595	23.328930307274078	0.1664465153637039	-0.8487865153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.01	5000	f2	80	18.9095	-0.76363125	0.76363125	14.6574	22.3112	False	0.09567249999999998	73.32776528843046	-0.08340293389461931	-0.6802283161053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	1	500	20	0.01	5000	f3	200	54.9776	-0.725112	0.725112	49.5749	60.4804	False	0.05452750000000002	197.68432459208157	-0.011578377039592169	-0.7135336229604079	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0	5000	f2	80	12.126	-0.848425	0.848425	10.105	16.168	False	0.07578749999999998	36.28345029239766	-0.5464568713450293	-0.3019681286549708	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0	5000	f3	200	63.6615	-0.6816925	0.6816925	53.5565	76.798	False	0.1162075	192.83508313539195	-0.035824584323040226	-0.6458679156769598	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.001	5000	f2	80	12.126	-0.848425	0.848425	9.0945	16.168	False	0.08841874999999999	36.28345029239766	-0.5464568713450293	-0.3019681286549708	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.001	5000	f3	200	62.651	-0.6867449999999999	0.6867449999999999	52.546	74.777	False	0.111155	192.83508313539195	-0.035824584323040226	-0.6509204156769597	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.01	5000	f2	80	10.105	-0.8736875	0.8736875	7.0735	14.147	False	0.08841875	36.28345029239766	-0.5464568713450293	-0.32723062865497077	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	1	0.01	5000	f3	200	53.5565	-0.7322175	0.7322175	42.441	63.6615	False	0.10610249999999997	192.83508313539195	-0.035824584323040226	-0.6963929156769598	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0	5000	f1	20	5.2026	-0.73987	0.73987	3.6018	7.0035	False	0.170085	16.624619379970785	-0.16876903100146076	-0.5711009689985392	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0	5000	f2	80	28.6142	-0.6423225	0.6423225	21.4106	33.0163	False	0.14507125000000004	87.43975681778704	0.09299696022233803	-0.7353194602223381	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0	5000	f3	200	68.0337	-0.6598314999999999	0.6598314999999999	60.0297	75.8375	False	0.07903900000000004	196.78383034265423	-0.016080848286728865	-0.6437506517132712	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.001	5000	f1	20	5.2026	-0.73987	0.73987	3.4017	6.8034	False	0.170085	16.624619379970785	-0.16876903100146076	-0.5711009689985392	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.001	5000	f2	80	27.8138	-0.6523275	0.6523275	21.2105	32.0158	False	0.13506625	87.43975681778704	0.09299696022233803	-0.745324460222338	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.001	5000	f3	200	66.8331	-0.6658345	0.6658345	58.8291	74.6369	False	0.079039	196.78383034265423	-0.016080848286728865	-0.6497536517132712	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.01	5000	f1	20	4.002	-0.7999	0.7999	2.6013	6.4032	False	0.190095	16.624619379970785	-0.16876903100146076	-0.6311309689985393	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.01	5000	f2	80	23.0114	-0.7123575000000001	0.7123575000000001	17.4086	26.8133	False	0.11755875000000002	87.43975681778704	0.09299696022233803	-0.8053544602223381	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	5	0.01	5000	f3	200	55.6275	-0.7218625	0.7218625	49.0243	62.2308	False	0.06603250000000002	196.78383034265423	-0.016080848286728865	-0.7057816517132711	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0	5000	f1	20	7.6538	-0.61731	0.61731	5.6028	9.1045	False	0.175085	22.617748742087322	0.1308874371043661	-0.748197437104366	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0	5000	f2	80	24.0619	-0.6992262499999999	0.6992262499999999	18.3091	28.1639	False	0.12318500000000002	73.55686410746337	-0.08053919865670789	-0.618687051343292	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0	5000	f3	200	67.2833	-0.6635835	0.6635835	59.7796	74.837	False	0.075287	196.5088724395005	-0.017455637802497533	-0.6461278621975025	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.001	5000	f1	20	7.6538	-0.61731	0.61731	5.4527	9.0045	False	0.17759	22.617748742087322	0.1308874371043661	-0.748197437104366	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.001	5000	f2	80	23.5617	-0.7054787499999999	0.7054787499999999	18.0089	27.4136	False	0.11755874999999998	73.55686410746337	-0.08053919865670789	-0.624939551343292	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.001	5000	f3	200	66.0827	-0.6695865000000001	0.6695865000000001	58.629	73.4363	False	0.07403650000000002	196.5088724395005	-0.017455637802497533	-0.6521308621975024	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.01	5000	f1	20	5.9529	-0.7023550000000001	0.7023550000000001	4.3522	7.3536	False	0.15007	22.617748742087322	0.1308874371043661	-0.8332424371043661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.01	5000	f2	80	19.4596	-0.7567550000000001	0.7567550000000001	14.3071	22.3611	False	0.100675	73.55686410746337	-0.08053919865670789	-0.6762158013432922	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.05	3	500	20	0.01	5000	f3	200	54.9272	-0.725364	0.725364	48.574	60.58	False	0.06003	196.5088724395005	-0.017455637802497533	-0.7079083621975024	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0	5000	f2	80	29.865	-0.6266875000000001	0.6266875000000001	25.883	33.847	False	0.09955000000000003	37.829	-0.5271375	-0.09955000000000003	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0	5000	f3	200	202.0865	0.010432500000000004	0.010432500000000004	191.136	221.9965	True	0.1543025	254.01802256532065	0.2700901128266032	-0.25965761282660327	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.001	5000	f2	80	28.8695	-0.6391312499999999	0.6391312499999999	24.8875	32.8515	False	0.09955000000000003	37.829	-0.5271375	-0.11199375000000003	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.001	5000	f3	200	198.1045	-0.009477499999999993	0.009477499999999993	187.154	219.01	True	0.15927999999999998	254.01802256532065	0.2700901128266032	-0.27956761282660325	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.01	5000	f2	80	25.883	-0.6764625000000001	0.6764625000000001	19.91	29.865	False	0.12443749999999998	37.829	-0.5271375	-0.149325	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	1	0.01	5000	f3	200	164.2575	-0.17871250000000002	0.17871250000000002	153.307	177.199	False	0.11946000000000012	254.01802256532065	0.2700901128266032	-0.4488026128266033	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0	5000	f1	20	5.8029	-0.7098549999999999	0.7098549999999999	5.6028	7.0035	False	0.07003499999999999	9.13573605733586	-0.543213197133207	-0.166641802866793	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0	5000	f2	80	70.6355	-0.11705625000000008	0.11705625000000008	65.633	74.6375	False	0.1125562500000001	90.05224720091687	0.12565309001146083	-0.2427093400114609	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0	5000	f3	200	163.0819	-0.18459050000000005	0.18459050000000005	155.6782	174.6877	False	0.09504750000000001	203.36057221976867	0.016802861098843352	-0.2013933610988434	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.001	5000	f1	20	5.6028	-0.7198599999999999	0.7198599999999999	5.4027	6.8034	False	0.07003499999999999	9.13573605733586	-0.543213197133207	-0.176646802866793	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.001	5000	f2	80	68.6345	-0.14206874999999997	0.14206874999999997	63.8321	73.4369	False	0.12005999999999997	90.05224720091687	0.12565309001146083	-0.2677218400114608	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.001	5000	f3	200	159.4801	-0.20259950000000004	0.20259950000000004	152.2765	171.8863	False	0.09804900000000004	203.36057221976867	0.016802861098843352	-0.2194023610988434	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.01	5000	f1	20	4.8024	-0.7598800000000001	0.7598800000000001	4.2021	5.8029	False	0.08004000000000003	9.13573605733586	-0.543213197133207	-0.21666680286679302	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.01	5000	f2	80	56.8285	-0.28964375000000003	0.28964375000000003	52.2262	61.0307	False	0.11005625000000005	90.05224720091687	0.12565309001146083	-0.41529684001146083	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	5	0.01	5000	f3	200	132.8667	-0.3356665	0.3356665	125.0628	142.8718	False	0.08904500000000005	203.36057221976867	0.016802861098843352	-0.3524693610988433	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0	5000	f1	20	10.7054	-0.46473000000000003	0.46473000000000003	9.905	12.3562	False	0.12256	16.366416920668918	-0.1816791539665541	-0.28305084603344594	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0	5000	f2	80	72.5364	-0.09329499999999999	0.09329499999999999	67.5839	76.2383	False	0.10817999999999994	92.12785109759322	0.1515981387199153	-0.24489313871991528	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0	5000	f3	200	162.1314	-0.18934299999999993	0.18934299999999993	154.0274	172.6367	False	0.09304649999999995	202.93494276608698	0.014674713830434883	-0.20401771383043482	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0.001	5000	f1	20	10.6053	-0.469735	0.469735	9.7049	12.3062	False	0.13006500000000001	16.366416920668918	-0.1816791539665541	-0.2880558460334459	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0.001	5000	f2	80	70.9857	-0.11267875000000008	0.11267875000000008	66.1832	74.5374	False	0.10442750000000008	92.12785109759322	0.1515981387199153	-0.26427688871991534	diagnostic_kmer_10_90_spread_not_sampling_CI
5403	0.01	1	500	20	0.001	5000	f3	200	158.7297	-0.20635149999999997	0.20635149999999997	150.6757	169.235	False	0.09279650000000003	202.93494276608698	0.014674713830434883	-0.22102621383043483	diagnostic_kmer_10_90_spread_not_sampling_CI
