dataset_id	scenario	seed	read_id	read_length	truth_array_count	screen_status	candidate_period_count	best_period	periodicity_score	repeat_start	repeat_end	repeat_span	repeat_span_fraction	unit_span_residual_fraction	shifted_identity	valid_pair_fraction	composition_adjusted_identity	maximum_truth_iou	minimum_truth_period_error_bp
short_arrays_s1201	short_arrays	1201	r0000039	5000	1	accepted	2	171	1.0	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000040	5000	1	accepted	2	171	1.0	2244	2758	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000041	5000	0	rejected_score	2	46	0.4	129	229	100	0.02	0.17391304347826086	0.5	1.0	0.33065595716198126	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000042	5000	1	accepted	2	171	1.0	2242	2757	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000043	5000	1	accepted	2	171	1.0	2242	2756	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000044	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000045	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000046	5000	1	accepted	3	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000047	5000	1	accepted	3	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000048	5000	1	accepted	2	171	1.0	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000049	5000	1	accepted	2	171	1.0	2243	2758	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000050	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000051	5000	1	accepted	4	171	0.9979274611398964	2242	2757	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000052	5000	0	rejected_score	1	52	0.36923076923076925	288	392	104	0.0208	0.0	0.46153846153846156	1.0	0.28134254689042454	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000053	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000054	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000055	5000	0	rejected_score	3	62	0.38095238095238093	1514	1639	125	0.025	0.016129032258064516	0.47619047619047616	1.0	0.2929747918517787	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000056	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000057	5000	1	accepted	2	171	0.9994805194805195	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000058	5000	1	accepted	3	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000059	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000060	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000061	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000062	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000063	5000	1	accepted	2	171	1.0	2243	2759	516	0.1032	0.017543859649122806	1.0	1.0	1.0	0.9941860465116279	0
short_arrays_s1201	short_arrays	1201	r0000064	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000065	5000	1	accepted	2	171	1.0	2241	2756	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000066	5000	1	accepted	3	171	1.0	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000067	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000068	5000	1	accepted	3	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000069	5000	1	accepted	2	171	0.9989637305699482	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000070	5000	1	accepted	2	171	0.9994805194805195	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000071	5000	1	accepted	2	171	0.9994805194805195	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000072	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000073	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000074	5000	1	accepted	4	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000075	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000076	5000	1	accepted	2	171	0.9994805194805195	2244	2759	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000077	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000078	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000079	5000	0	rejected_score	1	50	0.3764705882352941	2794	2895	101	0.0202	0.02	0.47058823529411764	1.0	0.29293932812716605	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000080	5000	0	rejected_score	1	44	0.4	846	946	100	0.02	0.2727272727272727	0.5	1.0	0.3259638716635212	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000081	5000	1	accepted	2	171	0.9994805194805195	2242	2757	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000082	5000	0	rejected_score	1	44	0.3508771929824561	525	626	101	0.0202	0.29545454545454547	0.43859649122807015	1.0	0.23885204771631363	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000083	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000084	5000	1	accepted	3	171	1.0	2242	2757	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000085	5000	0	rejected_score	1	35	0.35692307692307695	756	856	100	0.02	0.14285714285714285	0.4461538461538462	1.0	0.2583741914218615	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000086	5000	1	accepted	2	171	1.0	2243	2756	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000087	5000	1	accepted	2	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
short_arrays_s1201	short_arrays	1201	r0000088	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000089	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000090	5000	0	rejected_score	1	41	0.39322033898305087	2261	2361	100	0.02	0.43902439024390244	0.4915254237288136	1.0	0.3182159073864489	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000091	5000	1	accepted	3	171	1.0	2242	2756	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000092	5000	1	accepted	2	171	1.0	2244	2759	515	0.103	0.011695906432748537	1.0	1.0	1.0	0.996116504854369	0
short_arrays_s1201	short_arrays	1201	r0000093	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000094	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000095	5000	1	accepted	2	171	1.0	2244	2758	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000096	5000	1	accepted	2	171	0.9994805194805195	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000097	5000	1	accepted	2	171	1.0	2243	2757	514	0.1028	0.005847953216374269	1.0	1.0	1.0	0.9980544747081712	0
short_arrays_s1201	short_arrays	1201	r0000098	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000099	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
short_arrays_s1201	short_arrays	1201	r0000100	5000	1	accepted	3	171	1.0	2244	2757	513	0.1026	0.0	1.0	1.0	1.0	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000001	5000	1	accepted	5	171	0.9829877724614566	1474	3526	2052	0.4104	0.0	0.9787347155768208	1.0	0.9716163221593543	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000002	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000003	5000	1	accepted	5	171	0.989933886542159	1477	3526	2049	0.4098	0.017543859649122806	0.9877529286474973	1.0	0.9835196970829184	0.9985380116959064	0
substitution_1pct_s1201	substitution_1pct	1201	r0000004	5000	1	accepted	5	171	0.9800212539851223	1474	3527	2053	0.4106	0.005847953216374269	0.9750265674814028	1.0	0.9663646115887518	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000005	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000006	5000	1	accepted	5	171	0.983838383838384	1474	3526	2052	0.4104	0.0	0.9797979797979798	1.0	0.9730437774157283	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000007	5000	1	accepted	5	171	0.9859649122807017	1474	3526	2052	0.4104	0.0	0.9824561403508771	1.0	0.9765871765729777	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000008	5000	1	accepted	5	171	0.989798087141339	1474	3527	2053	0.4106	0.005847953216374269	0.9872476089266737	1.0	0.982983317714375	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000009	5000	1	accepted	5	171	0.9808714133900107	1474	3527	2053	0.4106	0.005847953216374269	0.9760892667375133	1.0	0.968056504205708	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000010	5000	1	accepted	5	171	0.9893673577884103	1474	3526	2052	0.4104	0.0	0.986709197235513	1.0	0.9821174444677804	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000011	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000012	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000013	5000	1	accepted	5	171	0.9787120808940926	1474	3524	2050	0.41	0.011695906432748537	0.9733901011176157	1.0	0.9641880774171874	0.9990253411306043	0
substitution_1pct_s1201	substitution_1pct	1201	r0000014	5000	1	accepted	5	171	0.9838726790450929	1470	3526	2056	0.4112	0.023391812865497075	0.979840848806366	1.0	0.97284292685428	0.9980544747081712	0
substitution_1pct_s1201	substitution_1pct	1201	r0000015	5000	1	accepted	5	171	0.9800530503978779	1473	3529	2056	0.4112	0.023391812865497075	0.9750663129973475	1.0	0.9664350133301771	0.9980544747081712	0
substitution_1pct_s1201	substitution_1pct	1201	r0000016	5000	1	accepted	5	171	0.9910733262486717	1473	3526	2053	0.4106	0.005847953216374269	0.9888416578108395	1.0	0.9849856717989142	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000017	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000018	5000	1	accepted	5	171	0.97745879851143	1474	3526	2052	0.4104	0.0	0.9718234981392876	1.0	0.9623480394450759	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000019	5000	1	accepted	5	171	0.9876661350345561	1474	3526	2052	0.4104	0.0	0.9845826687931951	1.0	0.9792511171655095	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000020	5000	1	accepted	5	171	0.9842804036112587	1472	3526	2054	0.4108	0.011695906432748537	0.9803505045140732	1.0	0.9735333874063274	0.9990262901655307	0
substitution_1pct_s1201	substitution_1pct	1201	r0000021	5000	1	accepted	5	171	0.9780203925473169	1474	3526	2052	0.4104	0.0	0.9728867623604466	1.0	0.9637580106454409	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000022	5000	1	accepted	5	171	0.9812566560170395	1477	3526	2049	0.4098	0.017543859649122806	0.9765708200212992	1.0	0.9684517552206957	0.9985380116959064	0
substitution_1pct_s1201	substitution_1pct	1201	r0000023	5000	1	accepted	5	171	0.9834130781499202	1474	3526	2052	0.4104	0.0	0.9792663476874003	1.0	0.9722989040146132	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000024	5000	1	accepted	5	171	0.9923444976076554	1474	3526	2052	0.4104	0.0	0.9904306220095693	1.0	0.9872308421579263	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000025	5000	1	accepted	5	171	0.9821371610845295	1474	3526	2052	0.4104	0.0	0.9776714513556619	1.0	0.9701510026639923	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000026	5000	1	accepted	5	171	0.9859649122807017	1474	3526	2052	0.4104	0.0	0.9824561403508771	1.0	0.9765880669879448	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000027	5000	1	accepted	5	171	0.983421891604676	1473	3526	2053	0.4106	0.005847953216374269	0.9792773645058448	1.0	0.9723039788962919	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000028	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000029	5000	1	accepted	5	171	0.9846889952153111	1474	3526	2052	0.4104	0.0	0.9808612440191388	1.0	0.9744616519433239	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000030	5000	0	rejected_score	2	47	0.35555555555555557	1478	1579	101	0.0202	0.14893617021276595	0.4444444444444444	1.0	0.2586051514622943	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000031	5000	1	accepted	5	171	0.979585326953748	1474	3526	2052	0.4104	0.0	0.9744816586921851	1.0	0.9659499267288718	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000032	5000	1	accepted	5	171	0.9842636895268475	1474	3526	2052	0.4104	0.0	0.9803296119085593	1.0	0.9737146690465625	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000033	5000	1	accepted	5	171	0.983421891604676	1473	3526	2053	0.4106	0.005847953216374269	0.9792773645058448	1.0	0.9722950179775482	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000034	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000035	5000	0	rejected_score	1	31	0.3657142857142857	3451	3552	101	0.0202	0.25806451612903225	0.45714285714285713	1.0	0.25907335907335904	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000036	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000037	5000	1	accepted	5	171	0.9880977683315622	1474	3527	2053	0.4106	0.005847953216374269	0.9851222104144527	1.0	0.9799785051895917	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000038	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000039	5000	1	accepted	5	171	0.9876661350345561	1474	3526	2052	0.4104	0.0	0.9845826687931951	1.0	0.9794051994476721	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000040	5000	1	accepted	5	171	0.9791710945802339	1474	3527	2053	0.4106	0.005847953216374269	0.9739638682252922	1.0	0.9649652924676976	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000041	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000042	5000	1	accepted	5	171	0.9868365180467091	1471	3526	2055	0.411	0.017543859649122806	0.9835456475583864	1.0	0.9780438465831656	0.9985401459854014	0
substitution_1pct_s1201	substitution_1pct	1201	r0000043	5000	1	accepted	5	171	0.9863829787234042	1474	3525	2051	0.4102	0.005847953216374269	0.9829787234042553	1.0	0.977240365483956	0.9995126705653021	0
substitution_1pct_s1201	substitution_1pct	1201	r0000044	5000	1	accepted	5	171	0.9800106326422116	1474	3526	2052	0.4104	0.0	0.9750132908027644	1.0	0.9666024703935595	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000045	5000	1	accepted	5	171	0.9863902179691653	1474	3526	2052	0.4104	0.0	0.9829877724614566	1.0	0.9772565060002544	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000046	5000	1	accepted	5	171	0.9859649122807017	1474	3526	2052	0.4104	0.0	0.9824561403508771	1.0	0.976588808948683	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000047	5000	1	accepted	5	171	0.9863974495217853	1474	3527	2053	0.4106	0.005847953216374269	0.9829968119022316	1.0	0.9773046810461363	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000048	5000	1	accepted	5	171	0.9862541635473966	1474	3526	2052	0.4104	0.0	0.9829877724614566	1.0	0.9773034178696295	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000049	5000	1	accepted	5	171	0.9821371610845295	1474	3526	2052	0.4104	0.0	0.9776714513556619	1.0	0.9699520835026942	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000050	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000051	5000	1	accepted	5	171	0.9855472901168969	1474	3527	2053	0.4106	0.005847953216374269	0.9819341126461212	1.0	0.9758930028999864	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000052	5000	0	rejected_score	3	56	0.4285714285714286	439	551	112	0.0224	0.0	0.5357142857142857	1.0	0.3792368364954167	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000053	5000	1	accepted	5	171	0.9829877724614566	1473	3525	2052	0.4104	0.0	0.9787347155768208	1.0	0.9716185533103878	0.9990258158792011	0
substitution_1pct_s1201	substitution_1pct	1201	r0000054	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000055	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000056	5000	1	accepted	5	171	0.9829968119022316	1474	3527	2053	0.4106	0.005847953216374269	0.9787460148777896	1.0	0.9716365460805199	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000057	5000	1	accepted	5	171	0.9876661350345561	1474	3526	2052	0.4104	0.0	0.9845826687931951	1.0	0.9794274288042731	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000058	5000	1	accepted	5	171	0.979585326953748	1474	3526	2052	0.4104	0.0	0.9744816586921851	1.0	0.9656379994735598	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000059	5000	1	accepted	5	171	0.9825994694960214	1474	3530	2056	0.4112	0.023391812865497075	0.9782493368700266	1.0	0.9707486524457566	0.9980544747081712	0
substitution_1pct_s1201	substitution_1pct	1201	r0000060	5000	1	accepted	5	171	0.9783209351753455	1473	3526	2053	0.4106	0.005847953216374269	0.9729011689691818	1.0	0.9638428240467772	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000061	5000	1	accepted	5	171	0.9859649122807017	1474	3526	2052	0.4104	0.0	0.9824561403508771	1.0	0.9765888683035105	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000062	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000063	5000	1	accepted	5	171	0.9783554376657826	1470	3526	2056	0.4112	0.023391812865497075	0.9729442970822281	1.0	0.9638986735350838	0.9980544747081712	0
substitution_1pct_s1201	substitution_1pct	1201	r0000064	5000	1	accepted	5	171	0.9902231668437833	1473	3526	2053	0.4106	0.005847953216374269	0.987778958554729	1.0	0.9836672259579569	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000065	5000	1	accepted	5	171	0.9855472901168969	1473	3526	2053	0.4106	0.005847953216374269	0.9819341126461212	1.0	0.9758539239101531	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000066	5000	1	accepted	5	171	0.9855549654806162	1472	3526	2054	0.4108	0.011695906432748537	0.98194370685077	1.0	0.9759080928344203	0.9990262901655307	0
substitution_1pct_s1201	substitution_1pct	1201	r0000067	5000	1	accepted	5	171	0.9837092302602881	1473	3526	2053	0.4106	0.005847953216374269	0.9798087141339001	1.0	0.9730131406137192	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000068	5000	1	accepted	5	171	0.9914938862307283	1474	3526	2052	0.4104	0.0	0.9893673577884105	1.0	0.9857895122283544	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000069	5000	1	accepted	5	171	0.9804359383306751	1474	3526	2052	0.4104	0.0	0.9755449229133439	1.0	0.9670690333773516	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000070	5000	1	accepted	5	171	0.9829968119022316	1474	3527	2053	0.4106	0.005847953216374269	0.9787460148777896	1.0	0.9715933561080694	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000071	5000	1	accepted	5	171	0.9825717321997876	1474	3527	2053	0.4106	0.005847953216374269	0.9782146652497343	1.0	0.9708792377265912	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000072	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000073	5000	1	accepted	5	171	0.9845839338292974	1470	3526	2056	0.4112	0.023391812865497075	0.9809018567639257	1.0	0.9745130904035623	0.9980544747081712	0
substitution_1pct_s1201	substitution_1pct	1201	r0000074	5000	1	accepted	5	171	0.983838383838384	1474	3526	2052	0.4104	0.0	0.9797979797979798	1.0	0.9730375230915654	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000075	5000	1	accepted	5	171	0.9872340425531916	1475	3526	2051	0.4102	0.005847953216374269	0.9840425531914894	1.0	0.9787052967253649	0.9995126705653021	0
substitution_1pct_s1201	substitution_1pct	1201	r0000076	5000	1	accepted	5	171	0.9783094098883574	1474	3526	2052	0.4104	0.0	0.9728867623604466	1.0	0.9638135178334168	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000077	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000078	5000	1	accepted	5	171	0.9855396065922382	1474	3526	2052	0.4104	0.0	0.9819245082402978	1.0	0.9758413733103064	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000079	5000	0	rejected_score	1	58	0.4137931034482759	1090	1206	116	0.0232	0.0	0.5172413793103449	1.0	0.3496195434521427	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000080	5000	0	rejected_score	1	42	0.35862068965517246	3963	4063	100	0.02	0.38095238095238093	0.4482758620689655	1.0	0.2562359963183682	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000081	5000	1	accepted	5	171	0.9860169491525423	1468	3527	2059	0.4118	0.04093567251461988	0.982521186440678	1.0	0.9766783625660571	0.996600291403594	0
substitution_1pct_s1201	substitution_1pct	1201	r0000082	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000083	5000	1	accepted	5	171	0.9770456960680127	1474	3527	2053	0.4106	0.005847953216374269	0.971307120085016	1.0	0.9617096524212524	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000084	5000	1	accepted	5	171	0.9885167464114832	1474	3526	2052	0.4104	0.0	0.9856459330143541	1.0	0.9808437378499202	1.0	0
substitution_1pct_s1201	substitution_1pct	1201	r0000085	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000086	5000	1	accepted	5	171	0.9808815719596389	1473	3527	2054	0.4108	0.011695906432748537	0.9761019649495486	1.0	0.9680575656731228	0.9990262901655307	0
substitution_1pct_s1201	substitution_1pct	1201	r0000087	5000	1	accepted	5	171	0.9859723698193412	1474	3527	2053	0.4106	0.005847953216374269	0.9824654622741764	1.0	0.9765585274819757	0.9995129079396006	0
substitution_1pct_s1201	substitution_1pct	1201	r0000088	5000	0	rejected_score	1	101	0.3643564356435644	518	720	202	0.0404	0.0	0.45544554455445546	1.0	0.27094953737121863	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000089	5000	0	rejected_score	1	30	0.4	2039	2141	102	0.0204	0.4	0.5	1.0	0.31172267795713154	0.0	NA
substitution_1pct_s1201	substitution_1pct	1201	r0000090	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
