seed	condition_id	coverage	error_model	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	family_id	method	truth_copies	sampling_oracle_copy_estimate	estimate	signed_relative_error	absolute_relative_error	estimator_minus_sampling_oracle	status	warning
6302	condition_004	5	error_free	0.0	171	0.7	0.7309941520467836	factorial	f023	mean_k21_exposure	20.0	20.31286771935147	20.20182884003467	0.01009144200173342	0.01009144200173342	-0.005551943965840067	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7309941520467836	factorial	f023	multik_loglinear	20.0	20.31286771935147	20.318984091805266	0.015949204590263298	0.015949204590263298	0.000305818622689813	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7777777777777778	factorial	f024	native_median_k21	20.0	45.433784678353675	26.9992	0.34995999999999994	0.34995999999999994	-0.9217292339176838	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7777777777777778	factorial	f024	mean_k21_exposure	20.0	45.433784678353675	26.997457952388633	0.34987289761943163	0.34987289761943163	-0.9218163362982521	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7777777777777778	factorial	f024	multik_loglinear	20.0	45.433784678353675	45.39153885735933	1.2695769428679664	1.2695769428679664	-0.0021122910497172855	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.26900584795321636	factorial	f025	native_median_k21	80.0	91.41375252258351	91.1974	0.13996750000000002	0.13996750000000002	-0.002704406532293824	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.26900584795321636	factorial	f025	mean_k21_exposure	80.0	91.41375252258351	91.27366174896926	0.14092077186211577	0.14092077186211577	-0.0017511346701780893	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.26900584795321636	factorial	f025	multik_loglinear	80.0	91.41375252258351	91.46181499391506	0.1432726874239382	0.1432726874239382	0.000600780891644348	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.30994152046783624	factorial	f026	native_median_k21	80.0	118.83518829802769	80.9977	0.012471249999999934	0.012471249999999934	-0.47296860372534616	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.30994152046783624	factorial	f026	mean_k21_exposure	80.0	118.83518829802769	79.82931634103913	-0.0021335457370108557	0.0021335457370108557	-0.48757339946235695	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.30994152046783624	factorial	f026	multik_loglinear	80.0	118.83518829802769	118.02642035323758	0.4753302544154698	0.4753302544154698	-0.010109599309876316	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.5263157894736842	factorial	f027	native_median_k21	80.0	70.63306196308115	70.398	-0.12002500000000005	0.12002500000000005	-0.002938274538514385	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.5263157894736842	factorial	f027	mean_k21_exposure	80.0	70.63306196308115	70.50143108581904	-0.11873211142726206	0.11873211142726206	-0.0016453859657763914	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.5263157894736842	factorial	f027	multik_loglinear	80.0	70.63306196308115	70.65133584416621	-0.11685830194792235	0.11685830194792235	0.00022842351356331392	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.49707602339181284	factorial	f028	native_median_k21	80.0	89.48164419276034	58.1983	-0.27252124999999994	0.27252124999999994	-0.39104180240950426	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.49707602339181284	factorial	f028	mean_k21_exposure	80.0	89.48164419276034	57.6492355929097	-0.2793845550886288	0.2793845550886288	-0.39790510749813307	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.49707602339181284	factorial	f028	multik_loglinear	80.0	89.48164419276034	89.31561096889648	0.11644513711120599	0.11644513711120599	-0.0020754152982982886	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7017543859649122	factorial	f029	native_median_k21	80.0	100.22285660262469	99.9971	0.24996375000000004	0.24996375000000004	-0.002821957532808561	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7017543859649122	factorial	f029	mean_k21_exposure	80.0	100.22285660262469	100.14124327424189	0.2517655409280236	0.2517655409280236	-0.001020166604785011	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7017543859649122	factorial	f029	multik_loglinear	80.0	100.22285660262469	100.23450438746177	0.2529313048432721	0.2529313048432721	0.00014559731046350776	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.6900584795321637	factorial	f030	native_median_k21	80.0	81.06434174134553	51.1985	-0.36001874999999994	0.36001874999999994	-0.3733230217668191	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.6900584795321637	factorial	f030	mean_k21_exposure	80.0	81.06434174134553	51.256518651298535	-0.3592935168587683	0.3592935168587683	-0.37259778862558746	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.6900584795321637	factorial	f030	multik_loglinear	80.0	81.06434174134553	80.63376269102854	0.007922033637856707	0.007922033637856707	-0.005382238128962413	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.30409356725146197	factorial	f031	native_median_k21	200.0	176.08617791859274	175.795	-0.12102500000000006	0.12102500000000006	-0.0014558895929637572	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.30409356725146197	factorial	f031	mean_k21_exposure	200.0	176.08617791859274	175.8969301680616	-0.12051534915969199	0.12051534915969199	-0.0009462387526556882	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.3	0.30409356725146197	factorial	f031	multik_loglinear	200.0	176.08617791859274	176.1224120174281	-0.11938793991285948	0.11938793991285948	0.00018117049417682552	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.28654970760233917	factorial	f032	native_median_k21	200.0	252.54597335575318	163.7953	-0.1810235	0.1810235	-0.44375336677876587	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.28654970760233917	factorial	f032	mean_k21_exposure	200.0	252.54597335575318	164.37645309996205	-0.17811773450018975	0.17811773450018975	-0.4408476012789556	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.3	0.28654970760233917	factorial	f032	multik_loglinear	200.0	252.54597335575318	253.08738826066522	0.2654369413033261	0.2654369413033261	0.0027070745245602267	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.49707602339181284	factorial	f033	native_median_k21	200.0	216.18795177632668	215.9938	0.07996899999999997	0.07996899999999997	-0.0009707588816334578	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.49707602339181284	factorial	f033	mean_k21_exposure	200.0	216.18795177632668	216.1178718637243	0.08058935931862152	0.08058935931862152	-0.000350399563011905	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.5	0.49707602339181284	factorial	f033	multik_loglinear	200.0	216.18795177632668	216.19493301492173	0.08097466507460865	0.08097466507460865	3.4906192975228124e-05	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.5964912280701754	factorial	f034	native_median_k21	200.0	266.33388201210016	173.195	-0.13402500000000003	0.13402500000000003	-0.46569441006050083	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.5964912280701754	factorial	f034	mean_k21_exposure	200.0	266.33388201210016	174.4340310364983	-0.12782984481750845	0.12782984481750845	-0.45949925487800924	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.5	0.5964912280701754	factorial	f034	multik_loglinear	200.0	266.33388201210016	267.141436179009	0.3357071808950451	0.3357071808950451	0.00403777083454429	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7251461988304093	factorial	f035	native_median_k21	200.0	254.52018574118992	254.1927	0.2709635	0.2709635	-0.0016374287059495885	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7251461988304093	factorial	f035	mean_k21_exposure	200.0	254.52018574118992	254.38515803380852	0.2719257901690426	0.2719257901690426	-0.0006751385369069851	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	171	0.7	0.7251461988304093	factorial	f035	multik_loglinear	200.0	254.52018574118992	254.5287465219089	0.27264373260954444	0.27264373260954444	4.2803903594830215e-05	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7309941520467836	factorial	f036	native_median_k21	200.0	108.98166972734964	71.9979	-0.6400104999999999	0.6400104999999999	-0.1849188486367482	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7309941520467836	factorial	f036	mean_k21_exposure	200.0	108.98166972734964	72.21615032409656	-0.6389192483795172	0.6389192483795172	-0.1838275970162654	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	171	0.7	0.7309941520467836	factorial	f036	multik_loglinear	200.0	108.98166972734964	108.19990432011714	-0.45900047839941427	0.45900047839941427	-0.003908827036162492	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.3016627078384798	factorial	f037	native_median_k21	20.0	26.89851596148859	26.7992	0.33995999999999993	0.33995999999999993	-0.004965798074429628	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.3016627078384798	factorial	f037	mean_k21_exposure	20.0	26.89851596148859	26.85767226756448	0.3428836133782241	0.3428836133782241	-0.002042184696205496	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.3016627078384798	factorial	f037	multik_loglinear	20.0	26.89851596148859	26.979409222375388	0.3489704611187694	0.3489704611187694	0.0040446630443398135	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.27078384798099764	factorial	f038	native_median_k21	20.0	19.42462104913672	12.3996	-0.38002	0.38002	-0.3512510524568361	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.27078384798099764	factorial	f038	mean_k21_exposure	20.0	19.42462104913672	12.631264837057916	-0.3684367581471042	0.3684367581471042	-0.33966781060394025	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.27078384798099764	factorial	f038	multik_loglinear	20.0	19.42462104913672	18.99603564065617	-0.05019821796719146	0.05019821796719146	-0.021429270424027536	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.5201900237529691	factorial	f039	native_median_k21	20.0	17.78333795486508	17.7995	-0.11002500000000008	0.11002500000000008	0.0008081022567459683	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.5201900237529691	factorial	f039	mean_k21_exposure	20.0	17.78333795486508	17.733057014851937	-0.11334714925740315	0.11334714925740315	-0.0025140470006570935	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.5201900237529691	factorial	f039	multik_loglinear	20.0	17.78333795486508	17.812866719749348	-0.1093566640125326	0.1093566640125326	0.0014764382442134405	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.5130641330166271	factorial	f040	native_median_k21	20.0	23.320946357158714	15.3996	-0.23002000000000003	0.23002000000000003	-0.39606731785793575	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.5130641330166271	factorial	f040	mean_k21_exposure	20.0	23.320946357158714	15.4400098032735	-0.22799950983632505	0.22799950983632505	-0.39404682769426075	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.5130641330166271	factorial	f040	multik_loglinear	20.0	23.320946357158714	23.42145543229374	0.171072771614687	0.171072771614687	0.005025453756751297	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.7268408551068883	factorial	f041	native_median_k21	20.0	17.05936821950474	17.1995	-0.14002499999999998	0.14002499999999998	0.007006589024762988	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.7268408551068883	factorial	f041	mean_k21_exposure	20.0	17.05936821950474	17.008986920241483	-0.14955065398792583	0.14955065398792583	-0.002519064963162876	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.7268408551068883	factorial	f041	multik_loglinear	20.0	17.05936821950474	17.066134654333602	-0.14669326728331988	0.14669326728331988	0.00033832174144308167	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.7102137767220903	factorial	f042	native_median_k21	20.0	13.048556883778122	8.7997	-0.560015	0.560015	-0.21244284418890613	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.7102137767220903	factorial	f042	mean_k21_exposure	20.0	13.048556883778122	8.80349349590436	-0.559825325204782	0.559825325204782	-0.21225316939368807	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.7102137767220903	factorial	f042	multik_loglinear	20.0	13.048556883778122	13.265072714025784	-0.3367463642987108	0.3367463642987108	0.010825791512383099	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.32304038004750596	factorial	f043	native_median_k21	80.0	74.1204395464589	73.9979	-0.07502624999999999	0.07502624999999999	-0.0015317443307361956	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.32304038004750596	factorial	f043	mean_k21_exposure	80.0	74.1204395464589	74.09492056201636	-0.07381349297479556	0.07381349297479556	-0.00031898730553177047	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.32304038004750596	factorial	f043	multik_loglinear	80.0	74.1204395464589	74.15237665713332	-0.07309529178583354	0.07309529178583354	0.00039921388343024946	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.29691211401425177	factorial	f044	native_median_k21	80.0	71.86492228695043	48.1986	-0.3975175	0.3975175	-0.2958290285868804	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.29691211401425177	factorial	f044	mean_k21_exposure	80.0	71.86492228695043	48.36712114248067	-0.39541098571899164	0.39541098571899164	-0.29372251430587204	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.29691211401425177	factorial	f044	multik_loglinear	80.0	71.86492228695043	70.99864592525729	-0.11251692593428383	0.11251692593428383	-0.010828454521164233	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.47268408551068886	factorial	f045	native_median_k21	80.0	97.04709792438592	96.9972	0.21246500000000007	0.21246500000000007	-0.0006237240548239598	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.47268408551068886	factorial	f045	mean_k21_exposure	80.0	97.04709792438592	96.99779999351205	0.21247249991890058	0.21247249991890058	-0.00061622413592346	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.47268408551068886	factorial	f045	multik_loglinear	80.0	97.04709792438592	97.08104305258115	0.21351303815726438	0.21351303815726438	0.0004243141024403485	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.501187648456057	factorial	f046	native_median_k21	80.0	94.57590989069531	61.3982	-0.23252249999999997	0.23252249999999997	-0.4147213736336914	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.501187648456057	factorial	f046	mean_k21_exposure	80.0	94.57590989069531	61.34234306127534	-0.2332207117340582	0.2332207117340582	-0.41541958536774964	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.501187648456057	factorial	f046	multik_loglinear	80.0	94.57590989069531	95.78456725422886	0.19730709067786076	0.19730709067786076	0.015108217044169337	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.6959619952494062	factorial	f047	native_median_k21	80.0	39.14187028526948	38.9989	-0.51251375	0.51251375	-0.0017871285658685565	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.6959619952494062	factorial	f047	mean_k21_exposure	80.0	39.14187028526948	39.12262043389307	-0.5109672445763367	0.5109672445763367	-0.00024062314220518743	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.6959619952494062	factorial	f047	multik_loglinear	80.0	39.14187028526948	39.18497327651442	-0.5101878340435697	0.5101878340435697	0.0005387873905617014	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6745843230403801	factorial	f048	native_median_k21	80.0	105.45303261415053	68.198	-0.14752500000000007	0.14752500000000007	-0.46568790767688173	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6745843230403801	factorial	f048	mean_k21_exposure	80.0	105.45303261415053	68.2381354537711	-0.14702330682786133	0.14702330682786133	-0.46518621450474296	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6745843230403801	factorial	f048	multik_loglinear	80.0	105.45303261415053	104.37260057819599	0.30465750722744983	0.30465750722744983	-0.013505400449431803	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.33729216152019004	factorial	f049	native_median_k21	200.0	248.59999604284982	248.1929	0.24096450000000005	0.24096450000000005	-0.002035480214249077	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.33729216152019004	factorial	f049	mean_k21_exposure	200.0	248.59999604284982	248.571075094463	0.24285537547231498	0.24285537547231498	-0.0001446047419341312	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.3	0.33729216152019004	factorial	f049	multik_loglinear	200.0	248.59999604284982	248.640357031983	0.243201785159915	0.243201785159915	0.00020180494566588437	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.2992874109263658	factorial	f050	native_median_k21	200.0	217.95099382107918	143.7959	-0.28102050000000006	0.28102050000000006	-0.37077546910539594	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.2992874109263658	factorial	f050	mean_k21_exposure	200.0	217.95099382107918	143.38871405779835	-0.28305642971100825	0.28305642971100825	-0.3728113988164041	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.3	0.2992874109263658	factorial	f050	multik_loglinear	200.0	217.95099382107918	218.39740981454207	0.09198704907271037	0.09198704907271037	0.002232079967314462	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.4845605700712589	factorial	f051	native_median_k21	200.0	174.10379530172557	173.795	-0.13102500000000006	0.13102500000000006	-0.0015439765086279068	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.4845605700712589	factorial	f051	mean_k21_exposure	200.0	174.10379530172557	174.08081796962057	-0.12959591015189717	0.12959591015189717	-0.00011488666052500207	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.5	0.4845605700712589	factorial	f051	multik_loglinear	200.0	174.10379530172557	174.12487884690097	-0.12937560576549514	0.12937560576549514	0.00010541772587700393	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.503562945368171	factorial	f052	native_median_k21	200.0	220.19796025694163	146.9958	-0.265021	0.265021	-0.36601080128470814	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.503562945368171	factorial	f052	mean_k21_exposure	200.0	220.19796025694163	147.1056389258611	-0.2644718053706946	0.2644718053706946	-0.3654616066554027	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.5	0.503562945368171	factorial	f052	multik_loglinear	200.0	220.19796025694163	218.19388396403855	0.09096941982019274	0.09096941982019274	-0.010020381464515395	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.684085510688836	factorial	f053	native_median_k21	200.0	289.62779798781787	289.1917	0.44595850000000015	0.44595850000000015	-0.0021804899390892273	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.684085510688836	factorial	f053	mean_k21_exposure	200.0	289.62779798781787	289.57285247560395	0.44786426237801974	0.44786426237801974	-0.0002747275610695965	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.0	421	0.7	0.684085510688836	factorial	f053	multik_loglinear	200.0	289.62779798781787	289.6283826698239	0.4481419133491195	0.4481419133491195	2.9234100301778197e-06	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6983372921615202	factorial	f054	native_median_k21	200.0	231.6171101904009	150.3957	-0.24802149999999998	0.24802149999999998	-0.40610705095200444	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6983372921615202	factorial	f054	mean_k21_exposure	200.0	231.6171101904009	150.3354101954474	-0.24832294902276303	0.24832294902276303	-0.40640849997476747	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.02	421	0.7	0.6983372921615202	factorial	f054	multik_loglinear	200.0	231.6171101904009	233.2650407379891	0.1663252036899455	0.1663252036899455	0.008239652737941014	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.01	171	0.5	0.5321637426900585	megabase	megabase_171	native_median_k21	6000.0	6330.685102617924	5095.6539	-0.15072434999999995	0.15072434999999995	-0.20583853376965391	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.01	171	0.5	0.5321637426900585	megabase	megabase_171	mean_k21_exposure	6000.0	6330.685102617924	5116.480928220214	-0.14725317862996432	0.14725317862996432	-0.20236736239961828	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_004	5	error_free	0.01	171	0.5	0.5321637426900585	megabase	megabase_171	multik_loglinear	6000.0	6330.685102617924	6333.284065769899	0.055547344294983154	0.055547344294983154	0.00043316052532918546	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.22950819672131148	factorial	f001	native_median_k21	20.0	22.143627215853417	20.5991	0.029955	0.029955	-0.07722636079267087	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.22950819672131148	factorial	f001	mean_k21_exposure	20.0	22.143627215853417	20.537060738697285	0.02685303693486425	0.02685303693486425	-0.08032832385780661	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.22950819672131148	factorial	f001	multik_loglinear	20.0	22.143627215853417	22.26281906407438	0.11314095320371909	0.11314095320371909	0.00595959241104822	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.22950819672131148	factorial	f002	native_median_k21	20.0	11.999655849870226	7.7996	-0.61002	0.61002	-0.21000279249351134	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.22950819672131148	factorial	f002	mean_k21_exposure	20.0	11.999655849870226	7.705912318740611	-0.6147043840629693	0.6147043840629693	-0.21468717655648076	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.22950819672131148	factorial	f002	multik_loglinear	20.0	11.999655849870226	12.349216485962677	-0.3825391757018662	0.3825391757018662	0.017478031804622506	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.47540983606557374	factorial	f003	native_median_k21	20.0	17.743753404234333	16.1993	-0.19003499999999995	0.19003499999999995	-0.07722267021171661	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.47540983606557374	factorial	f003	mean_k21_exposure	20.0	17.743753404234333	16.370549135594672	-0.1814725432202664	0.1814725432202664	-0.06866021343198306	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.47540983606557374	factorial	f003	multik_loglinear	20.0	17.743753404234333	17.884003372694284	-0.10579983136528578	0.10579983136528578	0.0070124984229975595	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5245901639344263	factorial	f004	native_median_k21	20.0	11.809497369189224	6.3997	-0.680015	0.680015	-0.27048986845946116	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5245901639344263	factorial	f004	mean_k21_exposure	20.0	11.809497369189224	6.510789999174536	-0.6744605000412732	0.6744605000412732	-0.2649353685007344	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
