seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
5701	0.03	3	500	iid_base	0.9	5	0	5000	f2	80	42.0208	-0.47474	0.47474	36.6181	47.4235	False	0.13506749999999998	78.48327832783278	-0.018959020902090274	-0.4557809790979097	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0	5000	f3	200	111.055	-0.444725	0.444725	99.6493	119.259	False	0.09804850000000002	205.68181980668373	0.02840909903341867	-0.47313409903341863	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.001	5000	f1	20	10.205	-0.48975	0.48975	7.0035	12.206	False	0.260125	20.190318130173672	0.009515906508683614	-0.49926590650868363	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.001	5000	f2	80	40.8202	-0.4897475	0.4897475	36.0178	46.6231	False	0.13256625	78.48327832783278	-0.018959020902090274	-0.4707884790979097	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.001	5000	f3	200	108.8539	-0.45573050000000004	0.45573050000000004	97.6483	116.6577	False	0.09504699999999999	205.68181980668373	0.02840909903341867	-0.4841395990334187	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.01	5000	f1	20	8.4042	-0.57979	0.57979	6.003	9.8049	False	0.190095	20.190318130173672	0.009515906508683614	-0.5893059065086836	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.01	5000	f2	80	34.417	-0.5697875	0.5697875	30.415	38.6191	False	0.10255125000000005	78.48327832783278	-0.018959020902090274	-0.5508284790979097	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0.01	5000	f3	200	89.4443	-0.5527785000000001	0.5527785000000001	80.6399	96.6478	False	0.08003950000000003	205.68181980668373	0.02840909903341867	-0.5811875990334187	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	20	0	5000	f1	20	10.7553	-0.462235	0.462235	8.3541	12.8564	False	0.225115	21.400753124492777	0.07003765622463884	-0.5322726562246388	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	20	0	5000	f2	80	40.52	-0.49349999999999994	0.49349999999999994	34.9673	45.2724	False	0.12881374999999995	74.2112814834115	-0.07235898145735628	-0.4211410185426437	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	20	0	5000	f3	200	106.8529	-0.46573549999999997	0.46573549999999997	96.0475	114.4066	False	0.09179549999999999	199.5018022859293	-0.002490988570353494	-0.46324451142964646	diagnostic_kmer_10_90_spread_not_sampling_CI
