panel	dataset	metric	x	value	read_count
A	0.36 fraction (n=336,613)	length_bp	9.462	0.0148092913820916	1
A	0.36 fraction (n=336,613)	length_bp	9.463000000000001	0.014812262152679783	1
A	0.36 fraction (n=336,613)	length_bp	9.464	0.01481820369385615	2
A	0.36 fraction (n=336,613)	length_bp	9.465	0.014821174464444331	1
A	0.36 fraction (n=336,613)	length_bp	9.468	0.014827116005620698	2
A	0.36 fraction (n=336,613)	length_bp	9.47	0.014830086776208881	1
A	0.36 fraction (n=336,613)	length_bp	9.471	0.014833057546797064	1
A	0.36 fraction (n=336,613)	length_bp	9.472	0.014836028317385246	1
A	0.36 fraction (n=336,613)	length_bp	9.475	0.014841969858561612	2
A	0.36 fraction (n=336,613)	length_bp	9.481	0.014844940629149796	1
A	0.36 fraction (n=336,613)	length_bp	9.483	0.01485088217032616	2
A	0.36 fraction (n=336,613)	length_bp	9.485	0.014853852940914344	1
A	0.36 fraction (n=336,613)	length_bp	9.489	0.014856823711502527	1
A	0.36 fraction (n=336,613)	length_bp	9.493	0.01485979448209071	1
A	0.36 fraction (n=336,613)	length_bp	9.495000000000001	0.014862765252678892	1
A	0.36 fraction (n=336,613)	length_bp	9.498	0.014865736023267075	1
A	0.36 fraction (n=336,613)	length_bp	9.506	0.014871677564443441	2
A	0.36 fraction (n=336,613)	length_bp	9.508000000000001	0.014874648335031625	1
A	0.36 fraction (n=336,613)	length_bp	9.509	0.01488058987620799	2
A	0.36 fraction (n=336,613)	length_bp	9.51	0.014886531417384356	2
A	0.36 fraction (n=336,613)	length_bp	9.512	0.014889502187972537	1
A	0.36 fraction (n=336,613)	length_bp	9.515	0.01489247295856072	1
A	0.36 fraction (n=336,613)	length_bp	9.516	0.01490138527032527	3
A	0.36 fraction (n=336,613)	length_bp	9.521	0.014904356040913452	1
A	0.36 fraction (n=336,613)	length_bp	9.522	0.014907326811501635	1
A	0.36 fraction (n=336,613)	length_bp	9.523	0.014913268352678002	2
A	0.36 fraction (n=336,613)	length_bp	9.524000000000001	0.014916239123266183	1
A	0.36 fraction (n=336,613)	length_bp	9.525	0.014919209893854367	1
A	0.36 fraction (n=336,613)	length_bp	9.528	0.01492218066444255	1
A	0.36 fraction (n=336,613)	length_bp	9.529	0.014925151435030733	1
A	0.36 fraction (n=336,613)	length_bp	9.53	0.014928122205618916	1
A	0.36 fraction (n=336,613)	length_bp	9.532	0.014931092976207098	1
A	0.36 fraction (n=336,613)	length_bp	9.537	0.014934063746795281	1
A	0.36 fraction (n=336,613)	length_bp	9.538	0.014940005287971648	2
A	0.36 fraction (n=336,613)	length_bp	9.540000000000001	0.014942976058559829	1
A	0.36 fraction (n=336,613)	length_bp	9.544	0.014945946829148012	1
A	0.36 fraction (n=336,613)	length_bp	9.545	0.014948917599736196	1
A	0.36 fraction (n=336,613)	length_bp	9.548	0.014951888370324379	1
A	0.36 fraction (n=336,613)	length_bp	9.549	0.014954859140912562	1
A	0.36 fraction (n=336,613)	length_bp	9.55	0.014957829911500744	1
A	0.36 fraction (n=336,613)	length_bp	9.552	0.014960800682088927	1
A	0.36 fraction (n=336,613)	length_bp	9.553	0.01496377145267711	1
A	0.36 fraction (n=336,613)	length_bp	9.556000000000001	0.014966742223265293	1
A	0.36 fraction (n=336,613)	length_bp	9.558	0.014969712993853475	1
A	0.36 fraction (n=336,613)	length_bp	9.559000000000001	0.014972683764441658	1
A	0.36 fraction (n=336,613)	length_bp	9.562	0.014978625305618025	2
A	0.36 fraction (n=336,613)	length_bp	9.563	0.014981596076206208	1
A	0.36 fraction (n=336,613)	length_bp	9.564	0.01498456684679439	1
A	0.36 fraction (n=336,613)	length_bp	9.566	0.014990508387970756	2
A	0.36 fraction (n=336,613)	length_bp	9.568	0.014993479158558939	1
A	0.36 fraction (n=336,613)	length_bp	9.569	0.014996449929147122	1
A	0.36 fraction (n=336,613)	length_bp	9.572000000000001	0.014999420699735304	1
A	0.36 fraction (n=336,613)	length_bp	9.577	0.01500536224091167	2
A	0.36 fraction (n=336,613)	length_bp	9.579	0.015008333011499854	1
A	0.36 fraction (n=336,613)	length_bp	9.581	0.015014274552676218	2
A	0.36 fraction (n=336,613)	length_bp	9.584	0.015017245323264402	1
A	0.36 fraction (n=336,613)	length_bp	9.586	0.015020216093852585	1
A	0.36 fraction (n=336,613)	length_bp	9.59	0.01502615763502895	2
A	0.36 fraction (n=336,613)	length_bp	9.595	0.015029128405617133	1
A	0.36 fraction (n=336,613)	length_bp	9.597	0.015032099176205316	1
A	0.36 fraction (n=336,613)	length_bp	9.602	0.0150350699467935	1
A	0.36 fraction (n=336,613)	length_bp	9.603	0.015041011487969864	2
A	0.36 fraction (n=336,613)	length_bp	9.608	0.015043982258558047	1
A	0.36 fraction (n=336,613)	length_bp	9.609	0.01504695302914623	1
A	0.36 fraction (n=336,613)	length_bp	9.613	0.015052894570322595	2
A	0.36 fraction (n=336,613)	length_bp	9.614	0.015055865340910779	1
A	0.36 fraction (n=336,613)	length_bp	9.615	0.015058836111498962	1
A	0.36 fraction (n=336,613)	length_bp	9.616	0.015061806882087145	1
A	0.36 fraction (n=336,613)	length_bp	9.617	0.015064777652675327	1
A	0.36 fraction (n=336,613)	length_bp	9.622	0.01506774842326351	1
A	0.36 fraction (n=336,613)	length_bp	9.624	0.015070719193851693	1
A	0.36 fraction (n=336,613)	length_bp	9.626	0.015073689964439876	1
A	0.36 fraction (n=336,613)	length_bp	9.629	0.01507666073502806	1
A	0.36 fraction (n=336,613)	length_bp	9.63	0.015082602276204424	2
A	0.36 fraction (n=336,613)	length_bp	9.637	0.015088543817380791	2
A	0.36 fraction (n=336,613)	length_bp	9.638	0.015091514587968972	1
A	0.36 fraction (n=336,613)	length_bp	9.643	0.015094485358557156	1
A	0.36 fraction (n=336,613)	length_bp	9.645	0.015097456129145339	1
A	0.36 fraction (n=336,613)	length_bp	9.648	0.015100426899733522	1
A	0.36 fraction (n=336,613)	length_bp	9.649000000000001	0.015106368440909887	2
A	0.36 fraction (n=336,613)	length_bp	9.651	0.015112309982086253	2
A	0.36 fraction (n=336,613)	length_bp	9.654	0.015115280752674437	1
A	0.36 fraction (n=336,613)	length_bp	9.658	0.01511825152326262	1
A	0.36 fraction (n=336,613)	length_bp	9.661	0.015124193064438985	2
A	0.36 fraction (n=336,613)	length_bp	9.663	0.015130134605615351	2
A	0.36 fraction (n=336,613)	length_bp	9.667	0.015133105376203533	1
A	0.36 fraction (n=336,613)	length_bp	9.669	0.0151390469173799	2
A	0.36 fraction (n=336,613)	length_bp	9.67	0.015142017687968082	1
A	0.36 fraction (n=336,613)	length_bp	9.677	0.015144988458556266	1
A	0.36 fraction (n=336,613)	length_bp	9.678	0.015147959229144447	1
A	0.36 fraction (n=336,613)	length_bp	9.679	0.015153900770320814	2
A	0.36 fraction (n=336,613)	length_bp	9.684000000000001	0.015156871540908997	1
A	0.36 fraction (n=336,613)	length_bp	9.688	0.015162813082085362	2
A	0.36 fraction (n=336,613)	length_bp	9.69	0.015165783852673545	1
A	0.36 fraction (n=336,613)	length_bp	9.691	0.015168754623261728	1
A	0.36 fraction (n=336,613)	length_bp	9.692	0.015171725393849912	1
A	0.36 fraction (n=336,613)	length_bp	9.697000000000001	0.015174696164438093	1
A	0.36 fraction (n=336,613)	length_bp	9.699	0.015177666935026276	1
A	0.36 fraction (n=336,613)	length_bp	9.701	0.01518063770561446	1
A	0.36 fraction (n=336,613)	length_bp	9.703	0.015183608476202643	1
A	0.36 fraction (n=336,613)	length_bp	9.705	0.015186579246790824	1
A	0.36 fraction (n=336,613)	length_bp	9.708	0.015189550017379008	1
A	0.36 fraction (n=336,613)	length_bp	9.709	0.01519252078796719	1
A	0.36 fraction (n=336,613)	length_bp	9.713000000000001	0.015195491558555374	1
A	0.36 fraction (n=336,613)	length_bp	9.714	0.015201433099731739	2
A	0.36 fraction (n=336,613)	length_bp	9.716000000000001	0.015204403870319922	1
A	0.36 fraction (n=336,613)	length_bp	9.728	0.015210345411496289	2
A	0.36 fraction (n=336,613)	length_bp	9.729000000000001	0.01521331618208447	1
A	0.36 fraction (n=336,613)	length_bp	9.732	0.015219257723260837	2
A	0.36 fraction (n=336,613)	length_bp	9.734	0.01522222849384902	1
A	0.36 fraction (n=336,613)	length_bp	9.737	0.015225199264437203	1
A	0.36 fraction (n=336,613)	length_bp	9.739	0.015228170035025385	1
A	0.36 fraction (n=336,613)	length_bp	9.74	0.015231140805613568	1
A	0.36 fraction (n=336,613)	length_bp	9.741	0.015234111576201751	1
A	0.36 fraction (n=336,613)	length_bp	9.743	0.015237082346789934	1
A	0.36 fraction (n=336,613)	length_bp	9.745000000000001	0.015240053117378118	1
A	0.36 fraction (n=336,613)	length_bp	9.75	0.015243023887966299	1
A	0.36 fraction (n=336,613)	length_bp	9.755	0.015245994658554482	1
A	0.36 fraction (n=336,613)	length_bp	9.756	0.015248965429142666	1
A	0.36 fraction (n=336,613)	length_bp	9.759	0.01525490697031903	2
A	0.36 fraction (n=336,613)	length_bp	9.762	0.015257877740907214	1
A	0.36 fraction (n=336,613)	length_bp	9.766	0.015260848511495397	1
A	0.36 fraction (n=336,613)	length_bp	9.767	0.01526381928208358	1
A	0.36 fraction (n=336,613)	length_bp	9.769	0.015266790052671763	1
A	0.36 fraction (n=336,613)	length_bp	9.773	0.015269760823259945	1
A	0.36 fraction (n=336,613)	length_bp	9.785	0.015272731593848128	1
A	0.36 fraction (n=336,613)	length_bp	9.786	0.015275702364436311	1
A	0.36 fraction (n=336,613)	length_bp	9.787	0.015281643905612676	2
A	0.36 fraction (n=336,613)	length_bp	9.788	0.01528461467620086	1
A	0.36 fraction (n=336,613)	length_bp	9.789	0.015287585446789043	1
A	0.36 fraction (n=336,613)	length_bp	9.793000000000001	0.015290556217377226	1
A	0.36 fraction (n=336,613)	length_bp	9.794	0.015293526987965409	1
A	0.36 fraction (n=336,613)	length_bp	9.799	0.01529649775855359	1
A	0.36 fraction (n=336,613)	length_bp	9.8	0.015299468529141774	1
A	0.36 fraction (n=336,613)	length_bp	9.803	0.015302439299729957	1
A	0.36 fraction (n=336,613)	length_bp	9.805	0.01530541007031814	1
A	0.36 fraction (n=336,613)	length_bp	9.808	0.015311351611494505	2
A	0.36 fraction (n=336,613)	length_bp	9.813	0.015317293152670872	2
A	0.36 fraction (n=336,613)	length_bp	9.819	0.01532620546443542	3
A	0.36 fraction (n=336,613)	length_bp	9.822000000000001	0.015329176235023603	1
A	0.36 fraction (n=336,613)	length_bp	9.826	0.015332147005611786	1
A	0.36 fraction (n=336,613)	length_bp	9.827	0.015335117776199968	1
A	0.36 fraction (n=336,613)	length_bp	9.83	0.015338088546788151	1
A	0.36 fraction (n=336,613)	length_bp	9.833	0.015344030087964517	2
A	0.36 fraction (n=336,613)	length_bp	9.836	0.0153470008585527	1
A	0.36 fraction (n=336,613)	length_bp	9.838000000000001	0.015349971629140882	1
A	0.36 fraction (n=336,613)	length_bp	9.839	0.015352942399729065	1
A	0.36 fraction (n=336,613)	length_bp	9.848	0.015355913170317249	1
A	0.36 fraction (n=336,613)	length_bp	9.852	0.015361854711493613	2
A	0.36 fraction (n=336,613)	length_bp	9.853	0.015364825482081797	1
A	0.36 fraction (n=336,613)	length_bp	9.855	0.01536779625266998	1
A	0.36 fraction (n=336,613)	length_bp	9.859	0.015370767023258163	1
A	0.36 fraction (n=336,613)	length_bp	9.862	0.015376708564434528	2
A	0.36 fraction (n=336,613)	length_bp	9.863	0.015379679335022711	1
A	0.36 fraction (n=336,613)	length_bp	9.867	0.015382650105610894	1
A	0.36 fraction (n=336,613)	length_bp	9.868	0.015388591646787261	2
A	0.36 fraction (n=336,613)	length_bp	9.869	0.015391562417375442	1
A	0.36 fraction (n=336,613)	length_bp	9.872	0.015394533187963626	1
A	0.36 fraction (n=336,613)	length_bp	9.874	0.015397503958551809	1
A	0.36 fraction (n=336,613)	length_bp	9.879	0.015403445499728174	2
A	0.36 fraction (n=336,613)	length_bp	9.887	0.015406416270316357	1
A	0.36 fraction (n=336,613)	length_bp	9.894	0.01540938704090454	1
A	0.36 fraction (n=336,613)	length_bp	9.907	0.015412357811492724	1
A	0.36 fraction (n=336,613)	length_bp	9.912	0.015415328582080907	1
A	0.36 fraction (n=336,613)	length_bp	9.919	0.015421270123257272	2
A	0.36 fraction (n=336,613)	length_bp	9.925	0.015424240893845455	1
A	0.36 fraction (n=336,613)	length_bp	9.926	0.015427211664433638	1
A	0.36 fraction (n=336,613)	length_bp	9.927	0.015433153205610003	2
A	0.36 fraction (n=336,613)	length_bp	9.928	0.015436123976198186	1
A	0.36 fraction (n=336,613)	length_bp	9.931000000000001	0.01543909474678637	1
A	0.36 fraction (n=336,613)	length_bp	9.932	0.015445036287962734	2
A	0.36 fraction (n=336,613)	length_bp	9.934000000000001	0.015448007058550917	1
A	0.36 fraction (n=336,613)	length_bp	9.936	0.015453948599727284	2
A	0.36 fraction (n=336,613)	length_bp	9.938	0.015456919370315465	1
A	0.36 fraction (n=336,613)	length_bp	9.942	0.015459890140903649	1
A	0.36 fraction (n=336,613)	length_bp	9.943	0.015462860911491832	1
A	0.36 fraction (n=336,613)	length_bp	9.951	0.015465831682080015	1
A	0.36 fraction (n=336,613)	length_bp	9.955	0.01547177322325638	2
A	0.36 fraction (n=336,613)	length_bp	9.964	0.015477714764432746	2
A	0.36 fraction (n=336,613)	length_bp	9.965	0.01548068553502093	1
A	0.36 fraction (n=336,613)	length_bp	9.966000000000001	0.015483656305609111	1
A	0.36 fraction (n=336,613)	length_bp	9.967	0.015486627076197294	1
A	0.36 fraction (n=336,613)	length_bp	9.969	0.015489597846785478	1
A	0.36 fraction (n=336,613)	length_bp	9.97	0.01549256861737366	1
A	0.36 fraction (n=336,613)	length_bp	9.975	0.015498510158550026	2
A	0.36 fraction (n=336,613)	length_bp	9.978	0.015501480929138209	1
A	0.36 fraction (n=336,613)	length_bp	9.981	0.015504451699726392	1
A	0.36 fraction (n=336,613)	length_bp	9.982000000000001	0.015507422470314575	1
A	0.36 fraction (n=336,613)	length_bp	9.987	0.015510393240902759	1
A	0.36 fraction (n=336,613)	length_bp	9.989	0.01551336401149094	1
A	0.36 fraction (n=336,613)	length_bp	9.992	0.015519305552667307	2
A	0.36 fraction (n=336,613)	length_bp	9.998	0.01552227632325549	1
A	0.36 fraction (n=336,613)	length_bp	10.0	0.015531188635020038	3
A	0.36 fraction (n=336,613)	length_bp	10.001	0.015534159405608221	1
A	0.36 fraction (n=336,613)	length_bp	10.004	0.015537130176196404	1
A	0.36 fraction (n=336,613)	length_bp	10.005	0.015540100946784586	1
A	0.36 fraction (n=336,613)	length_bp	10.006	0.015549013258549136	3
A	0.36 fraction (n=336,613)	length_bp	10.007	0.015551984029137317	1
A	0.36 fraction (n=336,613)	length_bp	10.008000000000001	0.0155549547997255	1
A	0.36 fraction (n=336,613)	length_bp	10.01	0.015557925570313684	1
A	0.36 fraction (n=336,613)	length_bp	10.015	0.01556386711149005	2
A	0.36 fraction (n=336,613)	length_bp	10.016	0.015569808652666415	2
A	0.36 fraction (n=336,613)	length_bp	10.017	0.015575750193842781	2
A	0.36 fraction (n=336,613)	length_bp	10.019	0.015578720964430963	1
A	0.36 fraction (n=336,613)	length_bp	10.023	0.01558466250560733	2
A	0.36 fraction (n=336,613)	length_bp	10.024000000000001	0.015587633276195513	1
A	0.36 fraction (n=336,613)	length_bp	10.033	0.015590604046783696	1
A	0.36 fraction (n=336,613)	length_bp	10.035	0.015593574817371877	1
A	0.36 fraction (n=336,613)	length_bp	10.036	0.015599516358548244	2
A	0.36 fraction (n=336,613)	length_bp	10.038	0.015605457899724609	2
A	0.36 fraction (n=336,613)	length_bp	10.040000000000001	0.015608428670312792	1
A	0.36 fraction (n=336,613)	length_bp	10.042	0.015611399440900975	1
A	0.36 fraction (n=336,613)	length_bp	10.043000000000001	0.015614370211489158	1
A	0.36 fraction (n=336,613)	length_bp	10.048	0.015617340982077342	1
A	0.36 fraction (n=336,613)	length_bp	10.049	0.015623282523253706	2
A	0.36 fraction (n=336,613)	length_bp	10.052	0.015626253293841888	1
A	0.36 fraction (n=336,613)	length_bp	10.053	0.015629224064430073	1
A	0.36 fraction (n=336,613)	length_bp	10.057	0.015632194835018254	1
A	0.36 fraction (n=336,613)	length_bp	10.06	0.01563516560560644	1
A	0.36 fraction (n=336,613)	length_bp	10.063	0.01563813637619462	1
A	0.36 fraction (n=336,613)	length_bp	10.066	0.015641107146782803	1
A	0.36 fraction (n=336,613)	length_bp	10.067	0.015644077917370987	1
A	0.36 fraction (n=336,613)	length_bp	10.069	0.01564704868795917	1
A	0.36 fraction (n=336,613)	length_bp	10.071	0.015650019458547354	1
A	0.36 fraction (n=336,613)	length_bp	10.079	0.015655960999723717	2
A	0.36 fraction (n=336,613)	length_bp	10.082	0.015658931770311902	1
A	0.36 fraction (n=336,613)	length_bp	10.084	0.015661902540900084	1
A	0.36 fraction (n=336,613)	length_bp	10.088000000000001	0.01566487331148827	1
A	0.36 fraction (n=336,613)	length_bp	10.09	0.01566784408207645	1
A	0.36 fraction (n=336,613)	length_bp	10.091000000000001	0.015673785623252817	2
A	0.36 fraction (n=336,613)	length_bp	10.092	0.015676756393840998	1
A	0.36 fraction (n=336,613)	length_bp	10.095	0.015685668705605546	3
A	0.36 fraction (n=336,613)	length_bp	10.097	0.01568863947619373	1
A	0.36 fraction (n=336,613)	length_bp	10.098	0.015691610246781913	1
A	0.36 fraction (n=336,613)	length_bp	10.104000000000001	0.015694581017370094	1
A	0.36 fraction (n=336,613)	length_bp	10.106	0.01569755178795828	1
A	0.36 fraction (n=336,613)	length_bp	10.108	0.01570052255854646	1
A	0.36 fraction (n=336,613)	length_bp	10.112	0.015703493329134646	1
A	0.36 fraction (n=336,613)	length_bp	10.115	0.015706464099722827	1
A	0.36 fraction (n=336,613)	length_bp	10.116	0.015712405640899194	2
A	0.36 fraction (n=336,613)	length_bp	10.119	0.015715376411487375	1
A	0.36 fraction (n=336,613)	length_bp	10.123	0.01571834718207556	1
A	0.36 fraction (n=336,613)	length_bp	10.129	0.015724288723251923	2
A	0.36 fraction (n=336,613)	length_bp	10.134	0.015727259493840108	1
A	0.36 fraction (n=336,613)	length_bp	10.136000000000001	0.01573023026442829	1
A	0.36 fraction (n=336,613)	length_bp	10.139	0.015733201035016475	1
A	0.36 fraction (n=336,613)	length_bp	10.146	0.015736171805604656	1
A	0.36 fraction (n=336,613)	length_bp	10.154	0.015739142576192838	1
A	0.36 fraction (n=336,613)	length_bp	10.155	0.015742113346781023	1
A	0.36 fraction (n=336,613)	length_bp	10.157	0.015745084117369204	1
A	0.36 fraction (n=336,613)	length_bp	10.164	0.015748054887957386	1
A	0.36 fraction (n=336,613)	length_bp	10.166	0.01575102565854557	1
A	0.36 fraction (n=336,613)	length_bp	10.169	0.015753996429133752	1
A	0.36 fraction (n=336,613)	length_bp	10.177	0.015756967199721937	1
A	0.36 fraction (n=336,613)	length_bp	10.178	0.0157629087408983	2
A	0.36 fraction (n=336,613)	length_bp	10.189	0.015765879511486485	1
A	0.36 fraction (n=336,613)	length_bp	10.191	0.015768850282074667	1
A	0.36 fraction (n=336,613)	length_bp	10.197000000000001	0.01577182105266285	1
A	0.36 fraction (n=336,613)	length_bp	10.198	0.015774791823251033	1
A	0.36 fraction (n=336,613)	length_bp	10.200000000000001	0.015777762593839215	1
A	0.36 fraction (n=336,613)	length_bp	10.202	0.01578370413501558	2
A	0.36 fraction (n=336,613)	length_bp	10.21	0.015786674905603766	1
A	0.36 fraction (n=336,613)	length_bp	10.212	0.015789645676191948	1
A	0.36 fraction (n=336,613)	length_bp	10.213000000000001	0.015795587217368314	2
A	0.36 fraction (n=336,613)	length_bp	10.214	0.015798557987956496	1
A	0.36 fraction (n=336,613)	length_bp	10.215	0.015801528758544677	1
A	0.36 fraction (n=336,613)	length_bp	10.225	0.015804499529132862	1
A	0.36 fraction (n=336,613)	length_bp	10.226	0.015807470299721044	1
A	0.36 fraction (n=336,613)	length_bp	10.232000000000001	0.01581044107030923	1
A	0.36 fraction (n=336,613)	length_bp	10.238	0.01581638261148559	2
A	0.36 fraction (n=336,613)	length_bp	10.241	0.015819353382073777	1
A	0.36 fraction (n=336,613)	length_bp	10.243	0.015822324152661958	1
A	0.36 fraction (n=336,613)	length_bp	10.244	0.015825294923250143	1
A	0.36 fraction (n=336,613)	length_bp	10.246	0.015828265693838325	1
A	0.36 fraction (n=336,613)	length_bp	10.247	0.015831236464426506	1
A	0.36 fraction (n=336,613)	length_bp	10.25	0.015837178005602873	2
A	0.36 fraction (n=336,613)	length_bp	10.255	0.015840148776191058	1
A	0.36 fraction (n=336,613)	length_bp	10.256	0.01584609031736742	2
A	0.36 fraction (n=336,613)	length_bp	10.257	0.015849061087955606	1
A	0.36 fraction (n=336,613)	length_bp	10.26	0.015852031858543787	1
A	0.36 fraction (n=336,613)	length_bp	10.265	0.015855002629131972	1
A	0.36 fraction (n=336,613)	length_bp	10.266	0.01586391494089652	3
A	0.36 fraction (n=336,613)	length_bp	10.268	0.0158668857114847	1
A	0.36 fraction (n=336,613)	length_bp	10.269	0.015869856482072883	1
A	0.36 fraction (n=336,613)	length_bp	10.27	0.01587579802324925	2
A	0.36 fraction (n=336,613)	length_bp	10.272	0.015878768793837435	1
A	0.36 fraction (n=336,613)	length_bp	10.274000000000001	0.015884710335013798	2
A	0.36 fraction (n=336,613)	length_bp	10.275	0.015887681105601983	1
A	0.36 fraction (n=336,613)	length_bp	10.281	0.015890651876190164	1
A	0.36 fraction (n=336,613)	length_bp	10.286	0.01589362264677835	1
A	0.36 fraction (n=336,613)	length_bp	10.289	0.01589659341736653	1
A	0.36 fraction (n=336,613)	length_bp	10.292	0.015899564187954712	1
A	0.36 fraction (n=336,613)	length_bp	10.293000000000001	0.015902534958542897	1
A	0.36 fraction (n=336,613)	length_bp	10.303	0.01590550572913108	1
A	0.36 fraction (n=336,613)	length_bp	10.304	0.015911447270307445	2
A	0.36 fraction (n=336,613)	length_bp	10.308	0.015914418040895627	1
A	0.36 fraction (n=336,613)	length_bp	10.309000000000001	0.015917388811483812	1
A	0.36 fraction (n=336,613)	length_bp	10.311	0.015920359582071993	1
A	0.36 fraction (n=336,613)	length_bp	10.318	0.015923330352660175	1
A	0.36 fraction (n=336,613)	length_bp	10.319	0.01592630112324836	1
A	0.36 fraction (n=336,613)	length_bp	10.321	0.015935213435012908	3
A	0.36 fraction (n=336,613)	length_bp	10.329	0.015941154976189274	2
A	0.36 fraction (n=336,613)	length_bp	10.331	0.015944125746777456	1
A	0.36 fraction (n=336,613)	length_bp	10.332	0.01594709651736564	1
A	0.36 fraction (n=336,613)	length_bp	10.334	0.015953038058542004	2
A	0.36 fraction (n=336,613)	length_bp	10.337	0.01595600882913019	1
A	0.36 fraction (n=336,613)	length_bp	10.34	0.01595897959971837	1
A	0.36 fraction (n=336,613)	length_bp	10.344	0.015961950370306555	1
A	0.36 fraction (n=336,613)	length_bp	10.349	0.015964921140894737	1
A	0.36 fraction (n=336,613)	length_bp	10.351	0.01596789191148292	1
A	0.36 fraction (n=336,613)	length_bp	10.356	0.015970862682071103	1
A	0.36 fraction (n=336,613)	length_bp	10.358	0.015973833452659285	1
A	0.36 fraction (n=336,613)	length_bp	10.361	0.01597680422324747	1
A	0.36 fraction (n=336,613)	length_bp	10.366	0.01597977499383565	1
A	0.36 fraction (n=336,613)	length_bp	10.367	0.015982745764423833	1
A	0.36 fraction (n=336,613)	length_bp	10.368	0.0159886873056002	2
A	0.36 fraction (n=336,613)	length_bp	10.370000000000001	0.01599165807618838	1
A	0.36 fraction (n=336,613)	length_bp	10.377	0.015994628846776566	1
A	0.36 fraction (n=336,613)	length_bp	10.378	0.015997599617364747	1
A	0.36 fraction (n=336,613)	length_bp	10.383000000000001	0.016000570387952932	1
A	0.36 fraction (n=336,613)	length_bp	10.386000000000001	0.016003541158541114	1
A	0.36 fraction (n=336,613)	length_bp	10.387	0.016006511929129295	1
A	0.36 fraction (n=336,613)	length_bp	10.392	0.01600948269971748	1
A	0.36 fraction (n=336,613)	length_bp	10.393	0.016015424240893847	2
A	0.36 fraction (n=336,613)	length_bp	10.4	0.01601839501148203	1
A	0.36 fraction (n=336,613)	length_bp	10.401	0.01602136578207021	1
A	0.36 fraction (n=336,613)	length_bp	10.402000000000001	0.016024336552658395	1
A	0.36 fraction (n=336,613)	length_bp	10.404	0.016027307323246576	1
A	0.36 fraction (n=336,613)	length_bp	10.405	0.01603027809383476	1
A	0.36 fraction (n=336,613)	length_bp	10.41	0.016036219635011124	2
A	0.36 fraction (n=336,613)	length_bp	10.411	0.01604216117618749	2
A	0.36 fraction (n=336,613)	length_bp	10.413	0.016045131946775672	1
A	0.36 fraction (n=336,613)	length_bp	10.416	0.016048102717363857	1
A	0.36 fraction (n=336,613)	length_bp	10.42	0.016054044258540224	2
A	0.36 fraction (n=336,613)	length_bp	10.421	0.016057015029128405	1
A	0.36 fraction (n=336,613)	length_bp	10.424	0.016059985799716587	1
A	0.36 fraction (n=336,613)	length_bp	10.427	0.016065927340892953	2
A	0.36 fraction (n=336,613)	length_bp	10.433	0.01607186888206932	2
A	0.36 fraction (n=336,613)	length_bp	10.435	0.016077810423245686	2
A	0.36 fraction (n=336,613)	length_bp	10.438	0.016080781193833868	1
A	0.36 fraction (n=336,613)	length_bp	10.442	0.016086722735010234	2
A	0.36 fraction (n=336,613)	length_bp	10.444	0.016089693505598416	1
A	0.36 fraction (n=336,613)	length_bp	10.447000000000001	0.0160926642761866	1
A	0.36 fraction (n=336,613)	length_bp	10.46	0.016095635046774782	1
A	0.36 fraction (n=336,613)	length_bp	10.462	0.016098605817362967	1
A	0.36 fraction (n=336,613)	length_bp	10.471	0.01610157658795115	1
A	0.36 fraction (n=336,613)	length_bp	10.473	0.016107518129127515	2
A	0.36 fraction (n=336,613)	length_bp	10.476	0.016110488899715697	1
A	0.36 fraction (n=336,613)	length_bp	10.479000000000001	0.01611345967030388	1
A	0.36 fraction (n=336,613)	length_bp	10.48	0.016116430440892063	1
A	0.36 fraction (n=336,613)	length_bp	10.481	0.016119401211480245	1
A	0.36 fraction (n=336,613)	length_bp	10.482000000000001	0.01612237198206843	1
A	0.36 fraction (n=336,613)	length_bp	10.486	0.016131284293832978	3
A	0.36 fraction (n=336,613)	length_bp	10.497	0.01613425506442116	1
A	0.36 fraction (n=336,613)	length_bp	10.498	0.016140196605597526	2
A	0.36 fraction (n=336,613)	length_bp	10.499	0.016146138146773893	2
A	0.36 fraction (n=336,613)	length_bp	10.501	0.016149108917362074	1
A	0.36 fraction (n=336,613)	length_bp	10.503	0.01615207968795026	1
A	0.36 fraction (n=336,613)	length_bp	10.508000000000001	0.01615505045853844	1
A	0.36 fraction (n=336,613)	length_bp	10.511000000000001	0.016158021229126622	1
A	0.36 fraction (n=336,613)	length_bp	10.518	0.016160991999714807	1
A	0.36 fraction (n=336,613)	length_bp	10.524000000000001	0.01616396277030299	1
A	0.36 fraction (n=336,613)	length_bp	10.526	0.01616693354089117	1
A	0.36 fraction (n=336,613)	length_bp	10.527000000000001	0.016169904311479355	1
A	0.36 fraction (n=336,613)	length_bp	10.535	0.016178816623243903	3
A	0.36 fraction (n=336,613)	length_bp	10.536	0.016181787393832085	1
A	0.36 fraction (n=336,613)	length_bp	10.537	0.01618475816442027	1
A	0.36 fraction (n=336,613)	length_bp	10.539	0.01618772893500845	1
A	0.36 fraction (n=336,613)	length_bp	10.541	0.016190699705596636	1
A	0.36 fraction (n=336,613)	length_bp	10.543000000000001	0.016193670476184818	1
A	0.36 fraction (n=336,613)	length_bp	10.549	0.016196641246773	1
A	0.36 fraction (n=336,613)	length_bp	10.55	0.016199612017361184	1
