scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	prediction_sha256	catalog_sha256
substitution_1pct	substitution_1pct_s1101	1101	development	trf	2	500000	0	0.9022116251289845	39.1875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	f317fa356153fe58aab9bee3f81ae9f67f18eb777663b4fbf3d6319f33058606	ec2d032b2a9669618105a5a571cca9aa806dbf57566e5a07513f11b0cf4e96dc
substitution_1pct	substitution_1pct_s1101	1101	development	tidehunter	2	500000	0	0.24434412480331957	48.109375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	087352bceff899989b1a91fc8cabd87b6bb0df7fc983f37d8319c208e59f1ef5	0e19eca50ac7a8d1bd48069faf5f87ca0c900411b0d1dd44b06ac5c8baf3c491
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	3	500000	0	0.41274495888501406	25.75	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.3357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	279ba9fc7fbfe2fbd792da0ac6607e1c8b99b20b9538f063a1648c4c1844fb49	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_1pct	substitution_1pct_s1101	1101	development	trf	3	500000	0	0.8982328339479864	38.265625	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	f317fa356153fe58aab9bee3f81ae9f67f18eb777663b4fbf3d6319f33058606	ec2d032b2a9669618105a5a571cca9aa806dbf57566e5a07513f11b0cf4e96dc
substitution_1pct	substitution_1pct_s1101	1101	development	tidehunter	3	500000	0	0.2232137080281973	43.328125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	087352bceff899989b1a91fc8cabd87b6bb0df7fc983f37d8319c208e59f1ef5	0e19eca50ac7a8d1bd48069faf5f87ca0c900411b0d1dd44b06ac5c8baf3c491
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	1	500000	0	0.41524354089051485	25.5625	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5785714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	4e22c44501535b2d03569d811a8b1bd72f6b2cb281f4233b380e2c6a59f5f43a	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	tidehunter	1	500000	0	0.24182150000706315	67.8125	False	ok		70	77	70	1.0	0.9090909090909091	0.9523809523809523	1.0	1.0	30	0	0.0	0.0	7.664285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.8240388171888766	0.9552642893982226	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	b7e5a07031c55866d0706bdf0b946daca368d08b9c3460f2a621fa7612d9d28f	07125054f95eaa50ebaa175a6f3a1db181035a7d9b7e68861d034d3e6a4b548c
substitution_5pct	substitution_5pct_s1101	1101	development	trf	1	500000	0	0.9433434579987079	38.359375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8857142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9e798ca85d0fe6724426fc0515d687b957e340a0512bd99ada2b01cd48242ec9	70c65d01e755397521bc52802e6106f81da9a21e6355ffbb9c771e57f40a17a8
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	2	500000	0	0.4393389590550214	26.28125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5785714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	4e22c44501535b2d03569d811a8b1bd72f6b2cb281f4233b380e2c6a59f5f43a	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	trf	2	500000	0	0.954398708883673	38.34375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8857142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9e798ca85d0fe6724426fc0515d687b957e340a0512bd99ada2b01cd48242ec9	70c65d01e755397521bc52802e6106f81da9a21e6355ffbb9c771e57f40a17a8
substitution_5pct	substitution_5pct_s1101	1101	development	tidehunter	2	500000	0	0.24976541684009135	54.53125	False	ok		70	77	70	1.0	0.9090909090909091	0.9523809523809523	1.0	1.0	30	0	0.0	0.0	7.664285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.8240388171888766	0.9552642893982226	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	b7e5a07031c55866d0706bdf0b946daca368d08b9c3460f2a621fa7612d9d28f	07125054f95eaa50ebaa175a6f3a1db181035a7d9b7e68861d034d3e6a4b548c
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	3	500000	0	0.41744612506590784	25.734375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5785714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	4e22c44501535b2d03569d811a8b1bd72f6b2cb281f4233b380e2c6a59f5f43a	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	trf	3	500000	0	0.9354249997995794	38.359375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8857142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9e798ca85d0fe6724426fc0515d687b957e340a0512bd99ada2b01cd48242ec9	70c65d01e755397521bc52802e6106f81da9a21e6355ffbb9c771e57f40a17a8
substitution_5pct	substitution_5pct_s1101	1101	development	tidehunter	3	500000	0	0.2479049579706043	60.1875	False	ok		70	77	70	1.0	0.9090909090909091	0.9523809523809523	1.0	1.0	30	0	0.0	0.0	7.664285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.8240388171888766	0.9552642893982226	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	b7e5a07031c55866d0706bdf0b946daca368d08b9c3460f2a621fa7612d9d28f	07125054f95eaa50ebaa175a6f3a1db181035a7d9b7e68861d034d3e6a4b548c
indel_01pct	indel_01pct_s1101	1101	development	tandemx	1	500006	0	0.6183732501231134	25.828125	False	ok		70	70	49	0.7	0.7	0.7	1.0	1.0	30	0	0.0	0.0	104.26530612244898	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.5845568276122731	0.79463394742362	0.5845568276122731	0.79463394742362	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	19fecb47b5f92823611fc1e3698de6b32f805ad1452e8b2ad33cb588d1e71240	8dc04245490d1b2ba0f9407c2d7f45cf4cebecb80683fd6455762d30498c1ca3
indel_01pct	indel_01pct_s1101	1101	development	tidehunter	1	500006	0	0.22165595809929073	63.1875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.7142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	8ef64a5475d9cee75b219b2245e3fd281b0a91a83c91e2b7bbd78c121c6c717f	9e37da0166a1646de07a0b30cf583a889b8ea0b5f8423b18ec08d8b599dcb6b4
indel_01pct	indel_01pct_s1101	1101	development	trf	1	500006	0	0.9350019169505686	45.828125	False	ok		70	86	70	1.0	0.813953488372093	0.8974358974358975	1.0	1.0	30	0	0.0	0.0	0.38571428571428573	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.7189498897582024	0.8821089165972619	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	cc2712ce846c8e3b8fefdcd2ddab9464b9f633a3e4e94b4781d3715cde964778	233c0cafc3e21580f93ac88051211a6698516a3975a097c33fa8d38bac493a5c
indel_01pct	indel_01pct_s1101	1101	development	tandemx	2	500006	0	0.6360492501407862	25.609375	False	ok		70	70	49	0.7	0.7	0.7	1.0	1.0	30	0	0.0	0.0	104.26530612244898	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.5845568276122731	0.79463394742362	0.5845568276122731	0.79463394742362	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	19fecb47b5f92823611fc1e3698de6b32f805ad1452e8b2ad33cb588d1e71240	8dc04245490d1b2ba0f9407c2d7f45cf4cebecb80683fd6455762d30498c1ca3
indel_01pct	indel_01pct_s1101	1101	development	trf	2	500006	0	0.8943788749165833	38.28125	False	ok		70	86	70	1.0	0.813953488372093	0.8974358974358975	1.0	1.0	30	0	0.0	0.0	0.38571428571428573	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.7189498897582024	0.8821089165972619	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	cc2712ce846c8e3b8fefdcd2ddab9464b9f633a3e4e94b4781d3715cde964778	233c0cafc3e21580f93ac88051211a6698516a3975a097c33fa8d38bac493a5c
indel_01pct	indel_01pct_s1101	1101	development	tidehunter	2	500006	0	0.24723491608165205	57.6875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.7142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	8ef64a5475d9cee75b219b2245e3fd281b0a91a83c91e2b7bbd78c121c6c717f	9e37da0166a1646de07a0b30cf583a889b8ea0b5f8423b18ec08d8b599dcb6b4
indel_01pct	indel_01pct_s1101	1101	development	tandemx	3	500006	0	0.6053502501454204	25.828125	False	ok		70	70	49	0.7	0.7	0.7	1.0	1.0	30	0	0.0	0.0	104.26530612244898	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.5845568276122731	0.79463394742362	0.5845568276122731	0.79463394742362	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	19fecb47b5f92823611fc1e3698de6b32f805ad1452e8b2ad33cb588d1e71240	8dc04245490d1b2ba0f9407c2d7f45cf4cebecb80683fd6455762d30498c1ca3
indel_01pct	indel_01pct_s1101	1101	development	trf	3	500006	0	0.8948337498586625	38.296875	False	ok		70	86	70	1.0	0.813953488372093	0.8974358974358975	1.0	1.0	30	0	0.0	0.0	0.38571428571428573	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.7189498897582024	0.8821089165972619	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	cc2712ce846c8e3b8fefdcd2ddab9464b9f633a3e4e94b4781d3715cde964778	233c0cafc3e21580f93ac88051211a6698516a3975a097c33fa8d38bac493a5c
indel_01pct	indel_01pct_s1101	1101	development	tidehunter	3	500006	0	0.24422520794905722	81.546875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.7142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	8ef64a5475d9cee75b219b2245e3fd281b0a91a83c91e2b7bbd78c121c6c717f	9e37da0166a1646de07a0b30cf583a889b8ea0b5f8423b18ec08d8b599dcb6b4
indel_1pct	indel_1pct_s1101	1101	development	tandemx	1	499978	0	0.35656658303923905	26.265625	False	ok		70	70	2	0.02857142857142857	0.02857142857142857	0.02857142857142857	1.0	1.0	30	0	0.0	0.0	390.5	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.007870611945441225	0.09832256118423902	0.007870611945441225	0.09832256118423902	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	abf3e5edfb62a688ad91cd1db6085ffffabbc21b29c88abd7a7954aa4a781a07	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_1pct	indel_1pct_s1101	1101	development	tidehunter	1	499978	0	0.24629891687072814	66.9375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	27a8949327e43afffccac1ae95bf9e51e9f346aa47ee73c12ba28461e58723e6	2f27d3a87081318aa2e65751c97d67d791512b2fdc9d4eafada4e8b63a8779cc
indel_1pct	indel_1pct_s1101	1101	development	trf	1	499978	0	0.9821294581051916	43.109375	False	ok		70	130	70	1.0	0.5384615384615384	0.7	1.0	1.0	30	0	0.0	0.2	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4528937288666052	0.6218215356568999	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	0f3ca52f7aad006178eace2904a716c358ea651605e2ad75508b479782785416	8cfadc79182fde4585262dc1990ad0063d21ed2286581f7b0bafb4a1d372fbf3
indel_1pct	indel_1pct_s1101	1101	development	tandemx	2	499978	0	0.36717604217119515	26.171875	False	ok		70	70	2	0.02857142857142857	0.02857142857142857	0.02857142857142857	1.0	1.0	30	0	0.0	0.0	390.5	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.007870611945441225	0.09832256118423902	0.007870611945441225	0.09832256118423902	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	abf3e5edfb62a688ad91cd1db6085ffffabbc21b29c88abd7a7954aa4a781a07	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_1pct	indel_1pct_s1101	1101	development	trf	2	499978	0	0.9794059579726309	53.109375	False	ok		70	130	70	1.0	0.5384615384615384	0.7	1.0	1.0	30	0	0.0	0.2	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4528937288666052	0.6218215356568999	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	0f3ca52f7aad006178eace2904a716c358ea651605e2ad75508b479782785416	8cfadc79182fde4585262dc1990ad0063d21ed2286581f7b0bafb4a1d372fbf3
indel_1pct	indel_1pct_s1101	1101	development	tidehunter	2	499978	0	0.2458727080374956	52.578125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	27a8949327e43afffccac1ae95bf9e51e9f346aa47ee73c12ba28461e58723e6	2f27d3a87081318aa2e65751c97d67d791512b2fdc9d4eafada4e8b63a8779cc
indel_1pct	indel_1pct_s1101	1101	development	tandemx	3	499978	0	0.36698095803149045	24.78125	False	ok		70	70	2	0.02857142857142857	0.02857142857142857	0.02857142857142857	1.0	1.0	30	0	0.0	0.0	390.5	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.007870611945441225	0.09832256118423902	0.007870611945441225	0.09832256118423902	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	abf3e5edfb62a688ad91cd1db6085ffffabbc21b29c88abd7a7954aa4a781a07	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_1pct	indel_1pct_s1101	1101	development	trf	3	499978	0	0.9720215830020607	38.296875	False	ok		70	130	70	1.0	0.5384615384615384	0.7	1.0	1.0	30	0	0.0	0.2	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4528937288666052	0.6218215356568999	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	0f3ca52f7aad006178eace2904a716c358ea651605e2ad75508b479782785416	8cfadc79182fde4585262dc1990ad0063d21ed2286581f7b0bafb4a1d372fbf3
indel_1pct	indel_1pct_s1101	1101	development	tidehunter	3	499978	0	0.24011512519791722	46.046875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	27a8949327e43afffccac1ae95bf9e51e9f346aa47ee73c12ba28461e58723e6	2f27d3a87081318aa2e65751c97d67d791512b2fdc9d4eafada4e8b63a8779cc
indel_4pct	indel_4pct_s1101	1101	development	tandemx	1	499946	0	0.39274466689676046	25.921875	False	ok		70	28	0	0.0	0.0	0.0	0.4	1.0	30	0	0.0	NA	NA	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.0	0.05202306241026692	0.0	0.12064330476584563	0.0	0.11351339317396876	3	1	0.3333333333333333	equal_length_circular_ungapped_identity_ge_0.9	abb7e5319a913acd684519593f539a296daa66c910164b7abe0c3e5ef8e5bba3	70e8ff576eee0bc8dc2673ca6c6d75a10909f98b5373cf3668aed14609c66cfc
indel_4pct	indel_4pct_s1101	1101	development	tidehunter	1	499946	0	0.22525841696187854	51.234375	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.04285714285714286	3.2857142857142856	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2db573da74b5533f3e3b8c030ddbec2910774153d7ce816fd6387e65ddfc2654	b8502c9256b895cde93836461dcdb37ef442d15ac8f45485e20a64d3fcc73bd1
indel_4pct	indel_4pct_s1101	1101	development	trf	1	499946	0	1.0894178331363946	49.984375	False	ok		70	126	70	1.0	0.5555555555555556	0.7142857142857143	1.0	1.0	30	0	0.0	1.0	0.7357142857142858	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4684260632059607	0.6393977407404616	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2a6ee2f73e71236d0f57b8985c33581c1d095500a1b235f643999c342eb0c381	5a6285be7bf1a6edd36d27783b9c9607b186aec6d62ef6259deaa4be494d0a9e
indel_4pct	indel_4pct_s1101	1101	development	tandemx	2	499946	0	0.39513095817528665	25.484375	False	ok		70	28	0	0.0	0.0	0.0	0.4	1.0	30	0	0.0	NA	NA	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.0	0.05202306241026692	0.0	0.12064330476584563	0.0	0.11351339317396876	3	1	0.3333333333333333	equal_length_circular_ungapped_identity_ge_0.9	abb7e5319a913acd684519593f539a296daa66c910164b7abe0c3e5ef8e5bba3	70e8ff576eee0bc8dc2673ca6c6d75a10909f98b5373cf3668aed14609c66cfc
indel_4pct	indel_4pct_s1101	1101	development	trf	2	499946	0	1.0941896250005811	46.1875	False	ok		70	126	70	1.0	0.5555555555555556	0.7142857142857143	1.0	1.0	30	0	0.0	1.0	0.7357142857142858	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4684260632059607	0.6393977407404616	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2a6ee2f73e71236d0f57b8985c33581c1d095500a1b235f643999c342eb0c381	5a6285be7bf1a6edd36d27783b9c9607b186aec6d62ef6259deaa4be494d0a9e
indel_4pct	indel_4pct_s1101	1101	development	tidehunter	2	499946	0	0.22701633302494884	63.4375	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.04285714285714286	3.2857142857142856	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2db573da74b5533f3e3b8c030ddbec2910774153d7ce816fd6387e65ddfc2654	b8502c9256b895cde93836461dcdb37ef442d15ac8f45485e20a64d3fcc73bd1
indel_4pct	indel_4pct_s1101	1101	development	tandemx	3	499946	0	0.38547375006601214	26.0625	False	ok		70	28	0	0.0	0.0	0.0	0.4	1.0	30	0	0.0	NA	NA	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.0	0.05202306241026692	0.0	0.12064330476584563	0.0	0.11351339317396876	3	1	0.3333333333333333	equal_length_circular_ungapped_identity_ge_0.9	abb7e5319a913acd684519593f539a296daa66c910164b7abe0c3e5ef8e5bba3	70e8ff576eee0bc8dc2673ca6c6d75a10909f98b5373cf3668aed14609c66cfc
indel_4pct	indel_4pct_s1101	1101	development	trf	3	499946	0	1.0908921658992767	42.203125	False	ok		70	126	70	1.0	0.5555555555555556	0.7142857142857143	1.0	1.0	30	0	0.0	1.0	0.7357142857142858	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.4684260632059607	0.6393977407404616	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2a6ee2f73e71236d0f57b8985c33581c1d095500a1b235f643999c342eb0c381	5a6285be7bf1a6edd36d27783b9c9607b186aec6d62ef6259deaa4be494d0a9e
indel_4pct	indel_4pct_s1101	1101	development	tidehunter	3	499946	0	0.21778783411718905	46.421875	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.04285714285714286	3.2857142857142856	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	2db573da74b5533f3e3b8c030ddbec2910774153d7ce816fd6387e65ddfc2654	b8502c9256b895cde93836461dcdb37ef442d15ac8f45485e20a64d3fcc73bd1
divergent_units	divergent_units_s1101	1101	development	tandemx	1	500000	0	0.41347079211845994	26.046875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	4.985714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	f453e9eb75cbcecfcb29f5f7ebd1ce69105924f240038773ab2808cde7458373	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
divergent_units	divergent_units_s1101	1101	development	tidehunter	1	500000	0	0.2902263749856502	64.171875	False	ok		70	137	67	0.9571428571428572	0.48905109489051096	0.6473429951690821	1.0	1.0	30	0	0.0	0.0	203.6044776119403	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.8814033125147246	0.9853184589958887	0.406793178139353	0.5719062756640947	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9b169ef3c6801471ebb89367652f691b64619f509c2cb245329a2e3cf7563b36	5c7a00685283d1b55f1728b29d818e23b8a81f5087e7e94ede0e4e3803f4a721
divergent_units	divergent_units_s1101	1101	development	trf	1	500000	0	1.0461463329847902	38.375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	2.7	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	c6532a5d7428c602667b52d3020503247e87f092ba9fde69fa0f5bb2290bdf23	c6b5af7e324be96c3a43a8362a05aa32678f70237e60b5ed34105bc24e99b718
divergent_units	divergent_units_s1101	1101	development	tandemx	2	500000	0	0.43998429202474654	25.828125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	4.985714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	f453e9eb75cbcecfcb29f5f7ebd1ce69105924f240038773ab2808cde7458373	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
divergent_units	divergent_units_s1101	1101	development	trf	2	500000	0	1.031068124808371	38.375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	2.7	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	c6532a5d7428c602667b52d3020503247e87f092ba9fde69fa0f5bb2290bdf23	c6b5af7e324be96c3a43a8362a05aa32678f70237e60b5ed34105bc24e99b718
