seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.5	f1	0.5	True	1.237	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.5	f2	0.5	True	1.4639	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.5	f3	0.5	True	0.9328	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.25	f1	0.25	True	0.5394	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.25	f2	0.25	True	0.7296	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0.25	f3	0.25	True	0.4656	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	2.3859	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	1.8396	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	1.9247	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	1.7444	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	1.3784	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	1.4432	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	1.2189	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	0.9199	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	0.9621	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	0.5315	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.4584	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.4803	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	2.4455	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	1.9009	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	1.9625	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	1.788	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	1.4244	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.75	f3	0.75	False	1.4716	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.5	f1	0.5	True	1.2494	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.5	f2	0.5	True	0.9505	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.5	f3	0.5	True	0.981	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.25	f1	0.25	True	0.5448	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.25	f2	0.25	True	0.4737	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0.25	f3	0.25	True	0.4897	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	1	f1	1.0	False	3.0569	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	1	f2	1.0	False	2.2811	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	1	f3	1.0	False	2.3728	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.75	f1	0.75	False	2.2351	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.75	f2	0.75	False	1.7093	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.75	f3	0.75	False	1.7792	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.5	f1	0.5	True	1.5617	possible_overexpansion	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.5	f2	0.5	True	1.1406	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.5	f3	0.5	True	1.1861	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.25	f1	0.25	True	0.681	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.25	f2	0.25	True	0.5685	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0.25	f3	0.25	True	0.5921	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	1.8902	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	2.2649	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	1.8287	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	1.3821	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	1.6971	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	1.3712	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	0.9657	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.1325	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	0.9141	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.4211	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.5644	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.4563	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	1.9564	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	2.3141	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	1.8715	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	1.4304	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	1.734	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	1.4033	consistent	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	0.9995	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.1572	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	0.9355	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.4358	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.5767	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.467	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	2.3714	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	2.7721	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	2.2588	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	1.7339	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	2.0772	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	1.6937	possible_overexpansion	False	TN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	1.2115	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	1.3862	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.1291	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.5283	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	0.6909	consistent	False	FN
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.5636	possible_collapse	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.03	3	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	2.1024	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	3.7932	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	2.4492	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	1.5827	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	2.8466	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	1.8354	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	1.1161	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	1.8896	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	1.2245	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.5361	possible_collapse	True	TP
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.25	f2	0.25	True	0.9332	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0.25	f3	0.25	True	0.612	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	1	f1	1.0	False	2.3652	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	1	f2	1.0	False	3.7932	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	1	f3	1.0	False	2.4794	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.75	f1	0.75	False	1.7806	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.75	f2	0.75	False	2.8466	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.75	f3	0.75	False	1.858	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.5	f1	0.5	True	1.2557	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.5	f2	0.5	True	1.8896	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.5	f3	0.5	True	1.2396	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.25	f1	0.25	True	0.6031	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.25	f2	0.25	True	0.9332	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0.25	f3	0.25	True	0.6196	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	1	f1	1.0	False	2.703	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	1	f2	1.0	False	4.6857	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	1	f3	1.0	False	2.9975	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.75	f1	0.75	False	2.0349	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.75	f2	0.75	False	3.5163	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.75	f3	0.75	False	2.2463	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.5	f1	0.5	True	1.435	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.5	f2	0.5	True	2.3342	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.5	f3	0.5	True	1.4986	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.25	f1	0.25	True	0.6893	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.25	f2	0.25	True	1.1528	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0.25	f3	0.25	True	0.749	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	3.7653	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	3.0484	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	2.9045	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	2.8346	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	2.2876	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	2.1765	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	1.999	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	1.5186	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	1.4521	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	0.9602	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.75	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.7258	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	4.0927	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	3.1204	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	2.9561	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	3.0811	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	2.3417	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f3	0.75	False	2.2152	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f1	0.5	True	2.1728	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f2	0.5	True	1.5545	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f3	0.5	True	1.4779	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f1	0.25	True	1.0437	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f2	0.25	True	0.7677	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f3	0.25	True	0.7387	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f1	1.0	False	4.9544	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f2	1.0	False	3.7742	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f3	1.0	False	3.5557	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f1	0.75	False	3.7298	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f2	0.75	False	2.8323	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f3	0.75	False	2.6645	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f1	0.5	True	2.6303	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f2	0.5	True	1.8801	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f3	0.5	True	1.7777	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f1	0.25	True	1.2634	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f2	0.25	True	0.9285	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f3	0.25	True	0.8885	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	2.1516	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	3.5702	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	2.762	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	1.6198	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	2.6792	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	2.0698	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	1.1423	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.7785	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	1.3809	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.5487	possible_collapse	True	TP
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.8783	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.6902	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	2.2149	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	3.6525	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	2.8225	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	1.6674	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	2.741	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	2.1151	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	1.1759	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.8195	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	1.4111	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.5648	possible_collapse	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.8986	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.7053	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	2.6895	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	4.4906	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	3.3841	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	2.0247	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	3.3699	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	2.5359	possible_overexpansion	False	TN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	1.4279	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	2.237	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.6919	possible_overexpansion	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.6858	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	1.1048	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.8456	consistent	False	FN
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.05	3	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	2.1678	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	3.5468	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	2.3548	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	1.6771	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	2.6634	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	1.7646	possible_overexpansion	False	TN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	1.1336	consistent	False	FN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	1.7375	possible_overexpansion	False	FN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	1.1772	consistent	False	FN
5502	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.5293	possible_collapse	True	TP
