seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	assembly_fraction	family_id	true_assembly_bp	predicted_assembly_bp	overlap_bp	base_recall	base_precision	fragments	truth_fragments
5503	0.03	1	500	iid_base	0.9	0.75	f3	63150	63084	63084	0.9989548693586698	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.5	f1	610	564	564	0.9245901639344263	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.5	f2	6840	6840	6840	1.0	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.5	f3	42100	42099	42099	0.9999762470308788	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.25	f1	305	259	259	0.8491803278688524	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.25	f2	3420	3408	3408	0.9964912280701754	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.25	f3	21050	21050	21050	1.0	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5503	0.03	1	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5503	0.03	1	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.03	3	500	iid_base	0.9	1	f1	1220	1066	1066	0.8737704918032787	1.0	3	3
5503	0.03	3	500	iid_base	0.9	1	f2	13680	13587	13587	0.9932017543859649	1.0	3	3
5503	0.03	3	500	iid_base	0.9	1	f3	84200	84109	84109	0.9989192399049881	1.0	3	3
5503	0.03	3	500	iid_base	0.9	0.75	f1	915	871	869	0.9497267759562842	0.9977037887485649	3	3
5503	0.03	3	500	iid_base	0.9	0.75	f2	10260	10250	10248	0.9988304093567252	0.9998048780487805	3	3
5503	0.03	3	500	iid_base	0.9	0.75	f3	63150	63024	63023	0.9979889152810768	0.9999841330286875	3	3
5503	0.03	3	500	iid_base	0.9	0.5	f1	610	537	535	0.8770491803278688	0.9962756052141527	3	3
5503	0.03	3	500	iid_base	0.9	0.5	f2	6840	6765	6764	0.9888888888888889	0.9998521803399852	3	3
5503	0.03	3	500	iid_base	0.9	0.5	f3	42100	42056	42055	0.9989311163895487	0.9999762221799505	3	3
5503	0.03	3	500	iid_base	0.9	0.25	f1	305	254	252	0.8262295081967214	0.9921259842519685	3	3
5503	0.03	3	500	iid_base	0.9	0.25	f2	3420	3335	3334	0.9748538011695906	0.9997001499250375	3	3
5503	0.03	3	500	iid_base	0.9	0.25	f3	21050	20976	20976	0.9964845605700713	1.0	3	3
5503	0.03	3	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5503	0.03	3	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5503	0.03	3	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.05	1	500	iid_base	0.9	1	f1	1220	1054	1054	0.8639344262295082	1.0	2	1
5503	0.05	1	500	iid_base	0.9	1	f2	13680	13680	13680	1.0	1.0	1	1
5503	0.05	1	500	iid_base	0.9	1	f3	84200	84167	84167	0.9996080760095012	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.75	f1	915	862	862	0.9420765027322404	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.75	f2	10260	10201	10201	0.9942495126705653	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.75	f3	63150	63117	63117	0.9994774346793349	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.5	f1	610	564	564	0.9245901639344263	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.5	f2	6840	6827	6827	0.9980994152046784	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.5	f3	42100	42024	42024	0.9981947743467934	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.25	f1	305	259	259	0.8491803278688524	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.25	f2	3420	3398	3398	0.9935672514619883	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0.25	f3	21050	21004	21004	0.9978147268408551	1.0	1	1
5503	0.05	1	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5503	0.05	1	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5503	0.05	1	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.05	3	500	iid_base	0.9	1	f1	1220	989	989	0.8106557377049181	1.0	4	3
5503	0.05	3	500	iid_base	0.9	1	f2	13680	13619	13618	0.99546783625731	0.9999265731698362	3	3
